R1189TS054_3.pdb     -685.313612 kBT
R1189TS392_4.pdb     -393.326097 kBT
R1189TS494_5.pdb     -502.093587 kBT
R1189TS494_1.pdb     -517.328779 kBT
R1189TS392_5.pdb     -390.243877 kBT
R1189TS177_3.pdb     -612.813188 kBT
R1189TS245_2.pdb     -471.375962 kBT
R1189TS434_2.pdb     -439.857500 kBT
R1189TS287_2.pdb     -420.818704 kBT
R1189TS238_1.pdb     -674.186327 kBT
R1189TS054_2.pdb     -685.313612 kBT
R1189TS177_1.pdb     -646.607094 kBT
R1189TS257_3.pdb     -458.911026 kBT
R1189TS489_4.pdb     -510.324533 kBT
R1189TS434_1.pdb     -426.674066 kBT
R1189TS489_3.pdb     -622.352199 kBT
R1189TS392_2.pdb     -366.095253 kBT
R1189TS035_3.pdb     -839.726613 kBT
R1189TS097_2.pdb     -299.304573 kBT
R1189TS119_2.pdb     -426.403349 kBT
R1189TS131_5.pdb     -489.679122 kBT
R1189TS239_2.pdb     -476.089433 kBT
R1189TS054_5.pdb     -665.373766 kBT
R1189TS257_4.pdb     -433.441468 kBT
R1189TS125_2.pdb     -685.313612 kBT
R1189TS227_2.pdb     -507.836970 kBT
R1189TS439_3.pdb     -551.189774 kBT
R1189TS489_1.pdb     -483.496102 kBT
R1189TS494_2.pdb     -517.087458 kBT
R1189TS097_1.pdb     -350.813912 kBT
R1189TS489_2.pdb     -556.123992 kBT
R1189TS232_2.pdb     -599.265262 kBT
R1189TS185_1.pdb     -528.641197 kBT
R1189TS470_1.pdb     -483.496102 kBT
R1189TS444_1.pdb     -443.868144 kBT
R1189TS147_5.pdb     -450.414924 kBT
R1189TS235_1.pdb     -662.505269 kBT
R1189TS131_3.pdb     -518.659542 kBT
R1189TS257_1.pdb     -434.488608 kBT
R1189TS239_1.pdb     -509.197098 kBT
R1189TS035_4.pdb     -662.481801 kBT
R1189TS239_4.pdb     -771.112019 kBT
R1189TS444_3.pdb     -503.514625 kBT
R1189TS147_1.pdb     -381.522121 kBT
R1189TS119_1.pdb     -404.484316 kBT
R1189TS444_5.pdb     -448.146154 kBT
R1189TS239_3.pdb     -552.455921 kBT
R1189TS185_3.pdb     -527.461645 kBT
R1189TS245_4.pdb     -472.738462 kBT
R1189TS444_4.pdb     -476.994933 kBT
R1189TS147_2.pdb     -573.010838 kBT
R1189TS081_2.pdb     -473.276223 kBT
R1189TS248_4.pdb     25490.926520 kBT
R1189TS076_4.pdb     -750.900637 kBT
R1189TS385_1.pdb     -501.268111 kBT
R1189TS287_1.pdb     -451.635889 kBT
R1189TS076_5.pdb     -810.089417 kBT
R1189TS248_5.pdb     25736.915371 kBT
R1189TS119_5.pdb     -440.552635 kBT
R1189TS029_2.pdb     -470.269564 kBT
R1189TS239_5.pdb     -665.806469 kBT
R1189TS439_5.pdb     -665.661405 kBT
R1189TS238_2.pdb     -136.570280 kBT
R1189TS227_1.pdb     -500.958057 kBT
R1189TS470_4.pdb     -510.324533 kBT
R1189TS434_3.pdb     -444.351952 kBT
R1189TS131_2.pdb     -553.732771 kBT
R1189TS434_5.pdb     -498.608226 kBT
R1189TS248_3.pdb     27871.218327 kBT
R1189TS119_3.pdb     -391.463987 kBT
R1189TS470_5.pdb     -524.552718 kBT
R1189TS489_5.pdb     -524.552718 kBT
R1189TS029_1.pdb     -631.996619 kBT
R1189TS054_1.pdb     -685.313612 kBT
R1189TS185_2.pdb     -485.594715 kBT
R1189TS392_1.pdb     -390.622872 kBT
R1189TS185_4.pdb     -546.868876 kBT
R1189TS229_3.pdb     -551.189774 kBT
R1189TS076_1.pdb     -818.316055 kBT
R1189TS287_5.pdb     -461.586457 kBT
R1189TS081_5.pdb     -461.813079 kBT
R1189TS185_5.pdb     -534.674558 kBT
R1189TS257_5.pdb     -446.821186 kBT
R1189TS229_2.pdb     -476.113617 kBT
R1189TS081_3.pdb     -480.455211 kBT
R1189TS287_3.pdb     -396.341765 kBT
R1189TS257_2.pdb     -437.810938 kBT
R1189TS227_4.pdb     -526.527029 kBT
R1189TS125_5.pdb     -685.313612 kBT
R1189TS131_1.pdb     -485.117256 kBT
R1189TS235_3.pdb     -733.374553 kBT
R1189TS125_4.pdb     -685.313612 kBT
R1189TS081_4.pdb     -451.680286 kBT
R1189TS470_3.pdb     -622.352199 kBT
R1189TS439_1.pdb     -284.739165 kBT
R1189TS035_1.pdb     -771.526115 kBT
R1189TS392_3.pdb     -402.854161 kBT
R1189TS076_3.pdb     -739.984783 kBT
R1189TS035_2.pdb     -773.435099 kBT
R1189TS235_2.pdb     -716.560288 kBT
R1189TS235_5.pdb     -691.321506 kBT
R1189TS248_1.pdb     28042.891911 kBT
R1189TS029_3.pdb     -647.783581 kBT
R1189TS081_1.pdb     -467.101243 kBT
R1189TS177_2.pdb     -637.986992 kBT
R1189TS235_4.pdb     -711.312317 kBT
R1189TS439_2.pdb     -293.729412 kBT
R1189TS245_1.pdb     -501.268111 kBT
R1189TS248_2.pdb     28504.787186 kBT
R1189TS147_3.pdb     -621.029665 kBT
R1189TS494_4.pdb     -507.666669 kBT
R1189TS245_3.pdb     -598.634381 kBT
R1189TS494_3.pdb     -511.394173 kBT
R1189TS232_1.pdb     -573.783095 kBT
R1189TS125_1.pdb     -685.313612 kBT
R1189TS035_5.pdb     -662.461467 kBT
R1189TS119_4.pdb     -415.357981 kBT
R1189TS054_4.pdb     -685.313612 kBT
R1189TS229_5.pdb     -665.661405 kBT
R1189TS125_3.pdb     -685.313612 kBT
R1189TS287_4.pdb     -412.922865 kBT
R1189TS229_4.pdb     -771.112019 kBT
R1189TS470_2.pdb     -556.123992 kBT
R1189TS227_3.pdb     -452.595689 kBT
R1189TS147_4.pdb     -657.394728 kBT
R1189TS245_5.pdb     -597.259899 kBT
R1189TS131_4.pdb     -525.703335 kBT
R1189TS229_1.pdb     -509.210680 kBT
R1189TS232_5.pdb     -568.111567 kBT
R1189TS232_3.pdb     -541.723740 kBT
R1189TS076_2.pdb     -768.361408 kBT
R1189TS232_4.pdb     -638.782806 kBT
R1189TS227_5.pdb     -454.082931 kBT
R1189TS444_2.pdb     -466.921189 kBT
R1189TS434_4.pdb     -552.210681 kBT
R1189TS439_4.pdb     -771.112019 kBT
