R1108TS029_1.pdb;-41641.087675
R1108TS029_2.pdb;-31005.333306
R1108TS035_1.pdb;-41068.960047
R1108TS035_2.pdb;-38068.157470
R1108TS035_3.pdb;-40356.708423
R1108TS035_4.pdb;-41590.191117
R1108TS035_5.pdb;-44005.315857
R1108TS054_1.pdb;-53354.940583
R1108TS054_2.pdb;-53317.329238
R1108TS054_3.pdb;-52995.622850
R1108TS054_4.pdb;-51306.042819
R1108TS054_5.pdb;-49708.449788
R1108TS081_1.pdb;-42214.292341
R1108TS081_2.pdb;-41221.989169
R1108TS081_3.pdb;-42756.455533
R1108TS081_4.pdb;-37029.649766
R1108TS091_1.pdb;-13691.885293
R1108TS091_2.pdb;-11947.336495
R1108TS091_3.pdb;-14463.046748
R1108TS091_4.pdb;-12548.946676
R1108TS091_5.pdb;-13397.395063
R1108TS097_1.pdb;-30407.806364
R1108TS119_1.pdb;-46856.106938
R1108TS119_2.pdb;-47031.226103
R1108TS119_3.pdb;-44412.069082
R1108TS119_4.pdb;-44741.528687
R1108TS119_5.pdb;-49385.427290
R1108TS125_1.pdb;-50209.488271
R1108TS125_2.pdb;-50301.533402
R1108TS125_3.pdb;-50311.007494
R1108TS125_4.pdb;-50384.532494
R1108TS125_5.pdb;-50583.243783
R1108TS128_1.pdb;-42328.322385
R1108TS128_2.pdb;-42911.387259
R1108TS128_3.pdb;-50299.336493
R1108TS128_4.pdb;-40331.492535
R1108TS128_5.pdb;-44104.173839
R1108TS131_1.pdb;-23700.059877
R1108TS131_2.pdb;-24704.186071
R1108TS131_3.pdb;-28514.838830
R1108TS131_4.pdb;-24464.435743
R1108TS131_5.pdb;-30132.069078
R1108TS147_1.pdb;-47273.655107
R1108TS147_2.pdb;-50459.893433
R1108TS147_3.pdb;-49324.127560
R1108TS147_4.pdb;-50033.369264
R1108TS147_5.pdb;-49201.112475
R1108TS163_1.pdb;-44337.173550
R1108TS227_1.pdb;-49057.979317
R1108TS227_2.pdb;-48606.135865
R1108TS227_3.pdb;-49590.918121
R1108TS227_4.pdb;-49584.628911
R1108TS227_5.pdb;-48067.313823
R1108TS229_1.pdb;-45561.294372
R1108TS229_2.pdb;-45561.294372
R1108TS229_3.pdb;-45561.294372
R1108TS229_4.pdb;-45561.294372
R1108TS229_5.pdb;-45561.294372
R1108TS232_1.pdb;-53681.196017
R1108TS232_2.pdb;-54340.150329
R1108TS232_3.pdb;-54693.263124
R1108TS232_4.pdb;-53874.173773
R1108TS232_5.pdb;-54878.377942
R1108TS235_1.pdb;-37329.136193
R1108TS235_2.pdb;-41615.990723
R1108TS235_3.pdb;-46693.064018
R1108TS235_4.pdb;-47516.669412
R1108TS235_5.pdb;-48170.405029
R1108TS238_1.pdb;-43898.974782
R1108TS245_1.pdb;-41115.398231
R1108TS248_1.pdb;-45738.565672
R1108TS248_2.pdb;-45384.036888
R1108TS248_3.pdb;-43652.827103
R1108TS248_4.pdb;-45115.885807
R1108TS248_5.pdb;-55525.432723
R1108TS285_1.pdb;-42579.083946
R1108TS285_2.pdb;-45025.072510
R1108TS285_3.pdb;-43056.096176
R1108TS285_4.pdb;-42676.558492
R1108TS285_5.pdb;-42398.975875
R1108TS287_1.pdb;-49013.439218
R1108TS287_2.pdb;-48514.000526
R1108TS287_3.pdb;-41793.520909
R1108TS287_4.pdb;-49229.361255
R1108TS287_5.pdb;-42432.050254
R1108TS385_1.pdb;-42149.778504
R1108TS385_2.pdb;-40389.511206
R1108TS385_3.pdb;-43750.368579
R1108TS385_4.pdb;-47442.110555
R1108TS385_5.pdb;-42575.575007
R1108TS416_1.pdb;-49330.168647
R1108TS416_2.pdb;-49342.149546
R1108TS416_3.pdb;-50182.516027
R1108TS416_4.pdb;-49563.588562
R1108TS416_5.pdb;-49585.468455
R1108TS434_1.pdb;-48871.009113
R1108TS434_2.pdb;-49458.762119
R1108TS434_3.pdb;-48503.225407
R1108TS434_4.pdb;-48539.511592
R1108TS434_5.pdb;-50309.143357
R1108TS439_1.pdb;-41639.426168
R1108TS439_2.pdb;-40624.024191
R1108TS439_3.pdb;-41514.022100
R1108TS439_4.pdb;-32923.301799
R1108TS439_5.pdb;-33898.318134
R1108TS470_1.pdb;-44944.536095
R1108TS470_2.pdb;-44974.012382
R1108TS470_3.pdb;-43920.708376
R1108TS470_4.pdb;-44709.914114
R1108TS470_5.pdb;-52299.729635
R1108TS489_1.pdb;-44944.536095
R1108TS489_2.pdb;-44974.012382
R1108TS489_3.pdb;-43920.708376
R1108TS489_4.pdb;-44709.914114
R1108TS489_5.pdb;-52299.729635
