-118296	2308574	-0.0512419	0	0	0
-110279	2086459	-0.0528544	0	0	0
-111239	2358394	-0.0471671	0	0	0
-127611	1884181	-0.0677278	0	0	0
-128405	1933385	-0.0664144	0	0	0
-118265	1959348	-0.0603596	0	0	0
-117219	2087089	-0.056164	0	0	0
-110072	2024920	-0.0543587	0	0	0
-220358	2070225	-0.106441	0	0	0
-211806	1913491	-0.110691	0	0	0
-190485	2092855	-0.0910167	0	0	0
-190381	1942524	-0.098007	0	0	0
-214624	1937885	-0.110752	0	0	0
-194315	1793223	-0.108361	0	0	0
-213459	2128573	-0.100282	0	0	0
-180232	2075198	-0.0868504	0	0	0
-180232	2075198	-0.0868504	0	0	0
-217666	1873167	-0.116202	0	0	0
-196871	2258694	-0.0871616	0	0	0
-191384	2273982	-0.0841623	0	0	0
-193339	2267497	-0.0852654	0	0	0
38604.5	1116288	0.034583	0	0	0
-186983	1850271	-0.101057	0	0	0
-171154	1689349	-0.101314	0	0	0
-185698	1779079	-0.104379	0	0	0
-203212	1746650	-0.116344	0	0	0
-202394	1739350	-0.116362	0	0	0
-211137	2039830	-0.103507	0	0	0
-214964	1967418	-0.109262	0	0	0
-216706	1806243	-0.119976	0	0	0
-209690	1872655	-0.111975	0	0	0
-201695	1884060	-0.107053	0	0	0
-194315	1793223	-0.108361	0	0	0
-205372	1851056	-0.110948	0	0	0
-209713	1972403	-0.106324	0	0	0
-195237	1951087	-0.100066	0	0	0
-193840	2034756	-0.0952647	0	0	0
-163614	2247829	-0.0727874	0	0	0
-181724	2165758	-0.0839076	0	0	0
-185984	2058872	-0.090333	0	0	0
-179935	2194967	-0.0819763	0	0	0
-179710	2056000	-0.0874077	0	0	0
-197256	862769	-0.228631	0	0	0
-195357	839194	-0.232791	0	0	0
-192434	882129	-0.218147	0	0	0
-194204	838161	-0.231703	0	0	0
-196344	822982	-0.238576	0	0	0
-168840	1794323	-0.0940966	0	0	0
-191339	1866898	-0.10249	0	0	0
-182570	1767626	-0.103285	0	0	0
-178097	1806030	-0.0986122	0	0	0
-182147	1704750	-0.106847	0	0	0
-63132.9	3003052	-0.0210229	0	0	0
-157310	2485798	-0.0632833	0	0	0
-155285	2508311	-0.0619081	0	0	0
-175011	2641512	-0.0662542	0	0	0
-135268	2635593	-0.0513235	0	0	0
-122573	2718743	-0.0450844	0	0	0
-183577	1729559	-0.106141	0	0	0
-186994	1650711	-0.113281	0	0	0
-192282	1792428	-0.107274	0	0	0
-186909	1759150	-0.10625	0	0	0
-180673	1957013	-0.0923206	0	0	0
-180232	2075198	-0.0868504	0	0	0
-193582	2225873	-0.0869691	0	0	0
-217666	1873167	-0.116202	0	0	0
-222103	1837816	-0.120851	0	0	0
-170341	1672470	-0.10185	0	0	0
-249784	2145686	-0.116412	0	0	0
-249281	2131684	-0.116941	0	0	0
-248801	2121361	-0.117284	0	0	0
-248295	2147899	-0.115599	0	0	0
-248063	2141964	-0.115811	0	0	0
-171357	1747002	-0.0980864	0	0	0
-173821	2043718	-0.0850513	0	0	0
-171197	1961307	-0.0872872	0	0	0
-187639	2048319	-0.0916066	0	0	0
-196328	2150806	-0.0912813	0	0	0
248923	5088227	0.0489214	0	0	0
131230	4416439	0.0297141	0	0	0
384462	8596750	0.0447218	0	0	0
-213459	2128573	-0.100282	0	0	0
-214491	1831833	-0.117091	0	0	0
-193582	2225873	-0.0869691	0	0	0
-180232	2075198	-0.0868504	0	0	0
-174367	1815543	-0.0960412	0	0	0
-111066	1839295	-0.0603851	0	0	0
-113733	1707030	-0.0666263	0	0	0
-107884	1709182	-0.0631201	0	0	0
-100591	1763319	-0.0570467	0	0	0
-107604	1854551	-0.0580214	0	0	0
-127611	1884181	-0.0677278	0	0	0
-128405	1933385	-0.0664144	0	0	0
-118265	1959348	-0.0603596	0	0	0
-117219	2087089	-0.056164	0	0	0
-110072	2024920	-0.0543587	0	0	0
-170482	1511784	-0.112769	0	0	0
-206244	2263709	-0.091109	0	0	0
-167705	1516975	-0.110552	0	0	0
-163784	1563214	-0.104774	0	0	0
-164179	1632911	-0.100544	0	0	0
-111066	1839295	-0.0603851	0	0	0
-185164	2082684	-0.0889064	0	0	0
-177570	2092467	-0.0848614	0	0	0
-181178	2229353	-0.0812693	0	0	0
-193863	1822863	-0.106351	0	0	0
-167868	1687136	-0.099499	0	0	0
-160287	1487877	-0.107728	0	0	0
-179779	1730270	-0.103902	0	0	0
-190195	2064528	-0.0921252	0	0	0
-189763	1855317	-0.10228	0	0	0
-187145	1697308	-0.11026	0	0	0
-178579	1790754	-0.0997229	0	0	0
-187558	1824528	-0.102798	0	0	0
-186089	1813889	-0.102591	0	0	0
-180232	2075198	-0.0868504	0	0	0
-193582	2225873	-0.0869691	0	0	0
-217666	1873167	-0.116202	0	0	0
-222103	1837816	-0.120851	0	0	0
-170341	1672470	-0.10185	0	0	0
-10651.2	3593503	-0.00296401	0	0	0
-193582	2225873	-0.0869691	0	0	0
-111066	1839295	-0.0603851	0	0	0
-213459	2128573	-0.100282	0	0	0
-113733	1707030	-0.0666263	0	0	0
-20426	3413622	-0.00598368	0	0	0
6438.24	3674935	0.00175193	0	0	0
-15992.7	3345563	-0.00478028	0	0	0
-11749.8	3510642	-0.0033469	0	0	0
37783.7	4245597	0.00889951	0	0	0
-10651.2	3593503	-0.00296401	0	0	0
6438.24	3674935	0.00175193	0	0	0
-15992.7	3345563	-0.00478028	0	0	0
-11749.8	3510642	-0.0033469	0	0	0
37783.7	4245597	0.00889951	0	0	0
-127611	1884181	-0.0677278	0	0	0
-128405	1933385	-0.0664144	0	0	0
-118265	1959348	-0.0603596	0	0	0
-117219	2087089	-0.056164	0	0	0
-110072	2024920	-0.0543587	0	0	0
