R1126TS029_1.pdb -253307.500806  
R1126TS029_2.pdb -237936.464029  
R1126TS029_3.pdb -253577.842602  
R1126TS035_1.pdb -249401.655291  
R1126TS035_2.pdb -248715.169187  
R1126TS035_3.pdb -250113.487764  
R1126TS035_4.pdb -254025.336855  
R1126TS035_5.pdb -253736.732003  
R1126TS054_1.pdb -312372.797481  
R1126TS054_2.pdb -297351.007359  
R1126TS054_3.pdb -286368.223130  
R1126TS054_4.pdb -273684.052301  
R1126TS054_5.pdb -302600.967955  
R1126TS076_1.pdb -275970.444204  
R1126TS076_2.pdb -300013.556866  
R1126TS076_3.pdb -270812.884433  
R1126TS076_4.pdb -270812.884433  
R1126TS076_5.pdb -287427.493822  
R1126TS081_1.pdb -312130.014543  
R1126TS081_2.pdb -308918.893437  
R1126TS081_3.pdb -310019.084562  
R1126TS097_1.pdb -117805.808353  
R1126TS110_1.pdb -259425.368581  
R1126TS110_2.pdb -252742.574537  
R1126TS110_3.pdb -260974.489876  
R1126TS110_4.pdb -269139.756518  
R1126TS110_5.pdb -270920.322160  
R1126TS119_1.pdb -307559.394436  
R1126TS119_2.pdb -305997.942761  
R1126TS119_3.pdb -292511.313025  
R1126TS119_4.pdb -294588.969220  
R1126TS119_5.pdb -291932.627058  
R1126TS125_1.pdb -275970.444204  
R1126TS125_2.pdb -285616.384737  
R1126TS125_3.pdb -301903.697456  
R1126TS125_4.pdb -276940.715404  
R1126TS125_5.pdb -283205.694402  
R1126TS128_1.pdb -277730.106960  
R1126TS128_2.pdb -298316.916757  
R1126TS128_3.pdb -287930.134844  
R1126TS128_4.pdb -290404.582041  
R1126TS128_5.pdb -279540.106065  
R1126TS131_1.pdb -145675.266825  
R1126TS131_2.pdb -142804.091652  
R1126TS131_3.pdb -148441.684444  
R1126TS131_4.pdb -144774.114602  
R1126TS131_5.pdb -143270.795488  
R1126TS147_1.pdb -271559.323426  
R1126TS147_2.pdb -286172.090074  
R1126TS147_3.pdb -275647.547827  
R1126TS147_4.pdb -276848.066284  
R1126TS147_5.pdb -271853.194880  
R1126TS177_1.pdb -285192.940022  
R1126TS185_1.pdb -295488.717640  
R1126TS185_2.pdb -297335.137855  
R1126TS185_3.pdb -320328.050274  
R1126TS185_4.pdb -290758.463229  
R1126TS185_5.pdb -291498.630515  
R1126TS227_1.pdb -274836.340835  
R1126TS227_2.pdb -270711.913096  
R1126TS227_3.pdb -283638.932071  
R1126TS227_4.pdb -275468.242051  
R1126TS227_5.pdb -287395.217991  
R1126TS229_1.pdb -270812.884433  
R1126TS229_2.pdb -293721.152469  
R1126TS229_3.pdb -287427.493822  
R1126TS229_4.pdb -289093.984019  
R1126TS229_5.pdb -232618.338665  
R1126TS232_1.pdb -348820.355648  
R1126TS232_2.pdb -347596.450427  
R1126TS232_3.pdb -346214.942499  
R1126TS232_4.pdb -348126.810363  
R1126TS232_5.pdb -347347.988740  
R1126TS235_1.pdb -243574.317840  
R1126TS235_2.pdb -267793.508872  
R1126TS235_3.pdb -256759.987020  
R1126TS235_4.pdb -285018.483289  
R1126TS235_5.pdb -289547.869132  
R1126TS238_1.pdb 86191.171198  
R1126TS238_2.pdb -198532.174761  
R1126TS238_3.pdb -21868.542670  
R1126TS239_1.pdb -300013.556866  
R1126TS239_2.pdb -282295.964646  
R1126TS239_3.pdb -293721.152469  
R1126TS239_4.pdb -270812.884433  
R1126TS239_5.pdb -244750.577655  
R1126TS245_1.pdb -219315.803723  
R1126TS245_2.pdb -209837.819042  
R1126TS245_3.pdb -213869.861193  
R1126TS245_4.pdb -213558.311153  
R1126TS245_5.pdb -224894.751453  
R1126TS248_1.pdb -249401.655291  
R1126TS248_2.pdb -248715.169187  
R1126TS248_3.pdb -250113.487764  
R1126TS248_4.pdb -254025.336855  
R1126TS248_5.pdb -253736.732003  
R1126TS287_1.pdb -241072.383892  
R1126TS287_2.pdb -311240.227142  
R1126TS287_3.pdb -241061.394938  
R1126TS287_4.pdb -241710.859409  
R1126TS287_5.pdb -254059.543370  
R1126TS385_1.pdb -219315.803723  
R1126TS392_1.pdb -288246.813948  
R1126TS392_2.pdb -283647.556439  
R1126TS392_3.pdb -297148.783664  
R1126TS416_1.pdb -269425.351656  
R1126TS416_2.pdb -245374.884067  
R1126TS416_3.pdb -225261.950960  
R1126TS416_4.pdb -242642.343674  
R1126TS416_5.pdb -278855.829951  
R1126TS434_1.pdb -285609.087754  
R1126TS434_2.pdb -273230.274266  
R1126TS434_3.pdb -276269.230908  
R1126TS434_4.pdb -283523.862752  
R1126TS434_5.pdb -281351.935047  
R1126TS439_1.pdb -270812.884433  
R1126TS439_2.pdb -293721.152469  
R1126TS439_3.pdb -287427.493822  
R1126TS439_4.pdb -289093.984019  
R1126TS439_5.pdb -232618.338665  
R1126TS444_1.pdb -271612.747238  
R1126TS444_2.pdb -293721.152469  
R1126TS444_3.pdb -219315.803723  
R1126TS444_4.pdb -300013.556866  
R1126TS444_5.pdb -209837.819042  
R1126TS470_1.pdb -270344.585984  
R1126TS470_2.pdb -272312.893035  
R1126TS470_3.pdb -262857.717729  
R1126TS470_4.pdb -268097.292918  
R1126TS470_5.pdb -285130.329025  
R1126TS489_1.pdb -271612.747238  
R1126TS489_2.pdb -272312.893035  
R1126TS489_3.pdb -262857.717729  
R1126TS489_4.pdb -268097.292918  
R1126TS489_5.pdb -285130.329025  
R1126TS490_1.pdb -249401.655291  
R1126TS490_2.pdb -248715.169187  
R1126TS490_3.pdb -250113.487764  
R1126TS490_4.pdb -254025.336855  
R1126TS490_5.pdb -253736.732003  
