2nz4S_M265.pdb     -455.283824 kBT
2nz4S_M441.pdb     -451.680623 kBT
2nz4S_M224.pdb     -446.243434 kBT
2nz4S_M399.pdb     -443.164625 kBT
2nz4S_M23.pdb     -513.261125 kBT
2nz4S_M348.pdb     -487.382423 kBT
2nz4S_M31.pdb     -513.242547 kBT
2nz4S_M246.pdb     -490.266373 kBT
2nz4S_M88.pdb     -483.921603 kBT
2nz4S_M117.pdb     -477.877737 kBT
2nz4S_M9.pdb     -525.700132 kBT
2nz4S_M471.pdb     -423.479361 kBT
2nz4S_M142.pdb     -477.994811 kBT
2nz4S_M468.pdb     -443.266467 kBT
2nz4S_M184.pdb     -449.348115 kBT
2nz4S_M415.pdb     -438.104202 kBT
2nz4S_M162.pdb     -475.885675 kBT
2nz4S_M335.pdb     -464.663885 kBT
2nz4S_M62.pdb     -498.819265 kBT
2nz4S_M188.pdb     -459.736763 kBT
2nz4S_M312.pdb     -437.019444 kBT
2nz4S_M388.pdb     -410.920867 kBT
2nz4S_M186.pdb     -462.669944 kBT
2nz4S_M457.pdb     -440.336167 kBT
2nz4S_M174.pdb     -463.535035 kBT
2nz4S_M103.pdb     -487.486949 kBT
2nz4S_M40.pdb     -507.926012 kBT
2nz4S_M215.pdb     -467.436665 kBT
2nz4S_M185.pdb     -470.926929 kBT
2nz4S_M76.pdb     -480.962057 kBT
2nz4S_M278.pdb     -435.607614 kBT
2nz4S_M237.pdb     -434.419773 kBT
2nz4S_M478.pdb     -425.118123 kBT
2nz4S_M355.pdb     -438.111402 kBT
2nz4S_M436.pdb     -411.605750 kBT
2nz4S_M101.pdb     -492.065130 kBT
2nz4S_M37.pdb     -484.141921 kBT
2nz4S_M445.pdb     -449.694740 kBT
2nz4S_M439.pdb     -444.621798 kBT
2nz4S_M207.pdb     -463.592255 kBT
2nz4S_M19.pdb     -510.892153 kBT
2nz4S_M394.pdb     -447.827811 kBT
2nz4S_M192.pdb     -483.361926 kBT
2nz4S_M14.pdb     -533.422619 kBT
2nz4S_M110.pdb     -470.643599 kBT
2nz4S_M459.pdb     -421.381222 kBT
2nz4S_M451.pdb     -463.763239 kBT
2nz4S_M64.pdb     -485.983234 kBT
2nz4S_M251.pdb     -431.639998 kBT
2nz4S_M422.pdb     -451.783258 kBT
2nz4S_M2.pdb     -526.372910 kBT
2nz4S_M442.pdb     -453.214928 kBT
2nz4S_M53.pdb     -495.799280 kBT
2nz4S_M182.pdb     -472.668789 kBT
2nz4S_M78.pdb     -495.903248 kBT
2nz4S_M47.pdb     -505.098001 kBT
2nz4S_M109.pdb     -469.067803 kBT
2nz4S_M273.pdb     -484.646121 kBT
2nz4S_M321.pdb     -450.866788 kBT
2nz4S_M177.pdb     -508.480112 kBT
2nz4S_M437.pdb     -458.530655 kBT
2nz4S_M148.pdb     -466.642281 kBT
2nz4S_M316.pdb     -467.147286 kBT
2nz4S_M289.pdb     -461.635585 kBT
2nz4S_M309.pdb     -460.386811 kBT
2nz4S_M1.pdb     -520.297429 kBT
2nz4S_M307.pdb     -470.989164 kBT
2nz4S_M256.pdb     -464.357250 kBT
2nz4S_M341.pdb     -466.813594 kBT
2nz4S_M169.pdb     -469.087476 kBT
2nz4S_M200.pdb     -444.615442 kBT
2nz4S_M218.pdb     -443.065260 kBT
2nz4S_M87.pdb     -473.390106 kBT
2nz4S_M133.pdb     -477.577063 kBT
2nz4S_M494.pdb     -459.935812 kBT
2nz4S_M331.pdb     -443.770510 kBT
2nz4S_M212.pdb     -437.334066 kBT
2nz4S_M165.pdb     -470.698192 kBT
2nz4S_M139.pdb     -444.160308 kBT
2nz4S_M49.pdb     -480.124607 kBT
2nz4S_M153.pdb     -481.015473 kBT
2nz4S_M352.pdb     -444.303837 kBT
2nz4S_M456.pdb     -413.898336 kBT
2nz4S_M204.pdb     -454.464385 kBT
2nz4S_M168.pdb     -454.067387 kBT
2nz4S_M41.pdb     -518.273230 kBT
2nz4S_M281.pdb     -442.628885 kBT
2nz4S_M465.pdb     -430.539065 kBT
2nz4S_M292.pdb     -454.935498 kBT
2nz4S_M418.pdb     -447.967640 kBT
2nz4S_M170.pdb     -465.244149 kBT
2nz4S_M483.pdb     -436.059454 kBT
2nz4S_M210.pdb     -461.326623 kBT
2nz4S_M241.pdb     -459.201639 kBT
2nz4S_M336.pdb     -442.093818 kBT
2nz4S_M54.pdb     -508.357894 kBT
2nz4S_M152.pdb     -483.872148 kBT
2nz4S_M247.pdb     -483.329425 kBT
2nz4S_M244.pdb     -461.715635 kBT
2nz4S_M67.pdb     -490.566078 kBT
2nz4S_M121.pdb     -475.321092 kBT
2nz4S_M167.pdb     -420.891175 kBT
2nz4S_M141.pdb     -471.048394 kBT
2nz4S_M480.pdb     -429.251714 kBT
2nz4S_M248.pdb     -470.421474 kBT
2nz4S_M58.pdb     -477.013949 kBT
2nz4S_M429.pdb     -452.379030 kBT
2nz4S_M30.pdb     -517.247655 kBT
2nz4S_M198.pdb     -483.435514 kBT
2nz4S_M440.pdb     -468.210932 kBT
2nz4S_M197.pdb     -454.467701 kBT
2nz4S_M71.pdb     -497.646776 kBT
2nz4S_M365.pdb     -431.995256 kBT
2nz4S_M416.pdb     -435.338181 kBT
2nz4S_M354.pdb     -433.435853 kBT
2nz4S_M363.pdb     -455.689427 kBT
2nz4S_M291.pdb     -481.087832 kBT
2nz4S_M489.pdb     -459.406279 kBT
2nz4S_M75.pdb     -488.329799 kBT
2nz4S_M271.pdb     -458.463096 kBT
2nz4S_M219.pdb     -468.653482 kBT
2nz4S_M287.pdb     -438.733203 kBT
2nz4S_M283.pdb     -466.823461 kBT
2nz4S_M201.pdb     -433.464831 kBT
2nz4S_M178.pdb     -449.683404 kBT
2nz4S_M294.pdb     -446.318735 kBT
2nz4S_M68.pdb     -499.535147 kBT
2nz4S_M474.pdb     -428.481725 kBT
2nz4S_M477.pdb     -446.901661 kBT
2nz4S_M145.pdb     -456.280720 kBT
2nz4S_M438.pdb     -424.541740 kBT
2nz4S_M130.pdb     -468.887302 kBT
2nz4S_M374.pdb     -467.213645 kBT
2nz4S_M80.pdb     -471.576238 kBT
2nz4S_M233.pdb     -471.360483 kBT
2nz4S_M455.pdb     -434.877769 kBT
2nz4S_M240.pdb     -450.103381 kBT
2nz4S_M390.pdb     -433.780898 kBT
2nz4S_M16.pdb     -525.093906 kBT
2nz4S_M277.pdb     -446.093130 kBT
2nz4S_M282.pdb     -451.797655 kBT
2nz4S_M403.pdb     -454.912344 kBT
2nz4S_M128.pdb     -505.041743 kBT
2nz4S_M32.pdb     -491.843541 kBT
2nz4S_M349.pdb     -457.028935 kBT
2nz4S_M443.pdb     -436.704777 kBT
2nz4S_M140.pdb     -486.922648 kBT
2nz4S_M361.pdb     -467.640098 kBT
2nz4S_M344.pdb     -420.908912 kBT
2nz4S_M104.pdb     -511.464565 kBT
2nz4S_M161.pdb     -461.403726 kBT
2nz4S_M370.pdb     -451.336355 kBT
2nz4S_M386.pdb     -439.127828 kBT
2nz4S_M176.pdb     -462.627320 kBT
2nz4S_M114.pdb     -478.529064 kBT
2nz4S_M106.pdb     -486.687228 kBT
2nz4S_M254.pdb     -458.334181 kBT
2nz4S_M417.pdb     -437.265456 kBT
2nz4S_M458.pdb     -434.738714 kBT
2nz4S_M116.pdb     -474.266486 kBT
2nz4S_M225.pdb     -451.205325 kBT
2nz4S_M358.pdb     -444.752601 kBT
2nz4S_M384.pdb     -445.771191 kBT
2nz4S_M60.pdb     -464.879999 kBT
2nz4S_M334.pdb     -426.496014 kBT
2nz4S_M249.pdb     -440.940499 kBT
2nz4S_M356.pdb     -418.891757 kBT
2nz4S_M35.pdb     -528.580512 kBT
2nz4S_M46.pdb     -507.520514 kBT
2nz4S_M15.pdb     -524.911340 kBT
2nz4S_M134.pdb     -466.845587 kBT
2nz4S_M469.pdb     -399.463354 kBT
2nz4S_M138.pdb     -479.714963 kBT
2nz4S_M296.pdb     -440.828395 kBT
2nz4S_M419.pdb     -430.273973 kBT
2nz4S_M239.pdb     -463.324098 kBT
2nz4S_M79.pdb     -473.189730 kBT
2nz4S_M481.pdb     -448.967345 kBT
2nz4S_M119.pdb     -490.734475 kBT
2nz4S_M430.pdb     -444.520573 kBT
2nz4S_M395.pdb     -453.562092 kBT
2nz4S_M34.pdb     -494.838039 kBT
2nz4S_M326.pdb     -425.095321 kBT
2nz4S_M159.pdb     -490.208698 kBT
2nz4S_M409.pdb     -429.164341 kBT
2nz4S_M402.pdb     -431.131672 kBT
2nz4S_M228.pdb     -469.113069 kBT
2nz4S_M84.pdb     -518.426959 kBT
2nz4S_M102.pdb     -466.452169 kBT
2nz4S_M243.pdb     -428.165994 kBT
2nz4S_M371.pdb     -455.106125 kBT
2nz4S_M368.pdb     -409.953631 kBT
2nz4S_M166.pdb     -463.882646 kBT
2nz4S_M8.pdb     -525.823891 kBT
2nz4S_M220.pdb     -457.802392 kBT
2nz4S_M427.pdb     -411.674508 kBT
2nz4S_M118.pdb     -487.590263 kBT
2nz4S_M97.pdb     -487.710599 kBT
2nz4S_M21.pdb     -530.173688 kBT
2nz4S_M444.pdb     -429.728757 kBT
2nz4S_M487.pdb     -435.664885 kBT
2nz4S_M96.pdb     -480.078447 kBT
2nz4S_M323.pdb     -448.668695 kBT
2nz4S_M127.pdb     -462.723702 kBT
2nz4S_M345.pdb     -453.830523 kBT
2nz4S_M317.pdb     -426.012607 kBT
2nz4S_M57.pdb     -483.951689 kBT
2nz4S_M272.pdb     -437.687183 kBT
2nz4S_M428.pdb     -434.034102 kBT
2nz4S_M252.pdb     -419.273596 kBT
2nz4S_M433.pdb     -466.686550 kBT
2nz4S_M411.pdb     -432.404590 kBT
2nz4S_M420.pdb     -442.122815 kBT
2nz4S_M226.pdb     -452.683232 kBT
2nz4S_M482.pdb     -434.855994 kBT
2nz4S_M450.pdb     -451.793066 kBT
2nz4S_M143.pdb     -480.059967 kBT
2nz4S_M303.pdb     -469.726888 kBT
2nz4S_M261.pdb     -457.935828 kBT
2nz4S_M94.pdb     -495.458865 kBT
2nz4S_M181.pdb     -455.179589 kBT
2nz4S_M230.pdb     -439.468285 kBT
2nz4S_M339.pdb     -444.475326 kBT
2nz4S_M149.pdb     -479.073794 kBT
2nz4S_M157.pdb     -480.386327 kBT
2nz4S_M43.pdb     -510.420941 kBT
2nz4S_M216.pdb     -449.997143 kBT
2nz4S_M262.pdb     -450.584198 kBT
2nz4S_M229.pdb     -444.639671 kBT
2nz4S_M227.pdb     -473.335163 kBT
2nz4S_M397.pdb     -437.152538 kBT
2nz4S_M325.pdb     -473.961060 kBT
2nz4S_M304.pdb     -428.477096 kBT
2nz4S_M495.pdb     -440.125906 kBT
2nz4S_M301.pdb     -456.825645 kBT
2nz4S_M137.pdb     -478.068100 kBT
2nz4S_M382.pdb     -458.277324 kBT
2nz4S_M115.pdb     -485.944491 kBT
2nz4S_M353.pdb     -417.934809 kBT
2nz4S_M36.pdb     -516.037433 kBT
2nz4S_M385.pdb     -455.124528 kBT
2nz4S_M359.pdb     -435.977641 kBT
2nz4S_M406.pdb     -439.844771 kBT
2nz4S_M299.pdb     -426.654681 kBT
2nz4S_M424.pdb     -449.901713 kBT
2nz4S_M302.pdb     -423.652457 kBT
2nz4S_M189.pdb     -498.523960 kBT
2nz4S_M315.pdb     -451.905976 kBT
2nz4S_M346.pdb     -424.638966 kBT
2nz4S_M42.pdb     -496.031098 kBT
2nz4S_M125.pdb     -477.472000 kBT
2nz4S_M191.pdb     -491.773150 kBT
2nz4S_M51.pdb     -513.695964 kBT
2nz4S_M338.pdb     -437.512166 kBT
2nz4S_M154.pdb     -472.953295 kBT
2nz4S_M179.pdb     -454.896649 kBT
2nz4S_M426.pdb     -456.158494 kBT
2nz4S_M263.pdb     -456.620092 kBT
2nz4S_M410.pdb     -457.775299 kBT
2nz4S_M100.pdb     -469.894833 kBT
2nz4S_M131.pdb     -486.287651 kBT
2nz4S_M29.pdb     -523.346146 kBT
2nz4S_M400.pdb     -450.799115 kBT
2nz4S_M180.pdb     -455.149768 kBT
2nz4S_M297.pdb     -452.997851 kBT
2nz4S_M387.pdb     -456.569416 kBT
2nz4S_M105.pdb     -483.655216 kBT
2nz4S_M10.pdb     -526.000824 kBT
2nz4S_M275.pdb     -448.025051 kBT
2nz4S_M329.pdb     -439.866038 kBT
2nz4S_M372.pdb     -440.226721 kBT
2nz4S_M144.pdb     -479.772798 kBT
2nz4S_M373.pdb     -432.024898 kBT
2nz4S_M414.pdb     -427.144940 kBT
2nz4S_M475.pdb     -428.477502 kBT
2nz4S_M156.pdb     -474.762436 kBT
2nz4S_M322.pdb     -429.696081 kBT
2nz4S_M405.pdb     -457.253425 kBT
2nz4S_M123.pdb     -467.146954 kBT
2nz4S_M196.pdb     -472.604690 kBT
2nz4S_M488.pdb     -445.917764 kBT
2nz4S_M270.pdb     -459.358465 kBT
2nz4S_M367.pdb     -446.281446 kBT
2nz4S_M66.pdb     -495.146345 kBT
2nz4S_M396.pdb     -451.157044 kBT
2nz4S_M232.pdb     -464.988293 kBT
2nz4S_M279.pdb     -468.351181 kBT
2nz4S_M375.pdb     -464.951635 kBT
2nz4S_M209.pdb     -472.197227 kBT
2nz4S_M286.pdb     -449.066024 kBT
2nz4S_M267.pdb     -443.061692 kBT
2nz4S_M378.pdb     -455.134896 kBT
2nz4S_M280.pdb     -436.843113 kBT
2nz4S_M217.pdb     -480.117012 kBT
2nz4S_M93.pdb     -477.354143 kBT
2nz4S_M351.pdb     -444.302377 kBT
2nz4S_M401.pdb     -432.711244 kBT
2nz4S_M425.pdb     -448.283685 kBT
2nz4S_M172.pdb     -435.415776 kBT
2nz4S_M274.pdb     -460.274126 kBT
2nz4S_M27.pdb     -525.714729 kBT
2nz4S_M81.pdb     -469.940369 kBT
2nz4S_M202.pdb     -461.603639 kBT
2nz4S_M324.pdb     -435.436141 kBT
2nz4S_M366.pdb     -435.050290 kBT
2nz4S_M500.pdb     -456.156847 kBT
2nz4S_M490.pdb     -436.389456 kBT
