2hvyE_M269.pdb     -201.714868 kBT
2hvyE_M73.pdb     -220.141537 kBT
2hvyE_M255.pdb     -192.394346 kBT
2hvyE_M145.pdb     -207.697725 kBT
2hvyE_M49.pdb     -223.686475 kBT
2hvyE_M399.pdb     -179.115752 kBT
2hvyE_M23.pdb     -221.364544 kBT
2hvyE_M66.pdb     -204.606262 kBT
2hvyE_M398.pdb     -183.388195 kBT
2hvyE_M409.pdb     -189.618979 kBT
2hvyE_M352.pdb     -208.045903 kBT
2hvyE_M218.pdb     -202.102588 kBT
2hvyE_M136.pdb     -211.260760 kBT
2hvyE_M411.pdb     -202.687892 kBT
2hvyE_M440.pdb     -173.246601 kBT
2hvyE_M206.pdb     -200.960544 kBT
2hvyE_M153.pdb     -201.623072 kBT
2hvyE_M456.pdb     -199.939665 kBT
2hvyE_M83.pdb     -208.329175 kBT
2hvyE_M346.pdb     -184.717566 kBT
2hvyE_M290.pdb     -189.672300 kBT
2hvyE_M316.pdb     -212.853284 kBT
2hvyE_M439.pdb     -187.751919 kBT
2hvyE_M21.pdb     -213.546721 kBT
2hvyE_M265.pdb     -199.245870 kBT
2hvyE_M7.pdb     -231.453117 kBT
2hvyE_M216.pdb     -212.640124 kBT
2hvyE_M76.pdb     -207.159260 kBT
2hvyE_M410.pdb     -198.046220 kBT
2hvyE_M362.pdb     -176.177934 kBT
2hvyE_M121.pdb     -196.264665 kBT
2hvyE_M86.pdb     -200.841743 kBT
2hvyE_M358.pdb     -196.164426 kBT
2hvyE_M483.pdb     -193.699632 kBT
2hvyE_M319.pdb     -204.967300 kBT
2hvyE_M124.pdb     -201.610001 kBT
2hvyE_M275.pdb     -182.281990 kBT
2hvyE_M102.pdb     -217.678658 kBT
2hvyE_M104.pdb     -212.878716 kBT
2hvyE_M261.pdb     -203.000181 kBT
2hvyE_M128.pdb     -216.885308 kBT
2hvyE_M259.pdb     -200.279188 kBT
2hvyE_M220.pdb     -220.042733 kBT
2hvyE_M20.pdb     -219.946580 kBT
2hvyE_M337.pdb     -201.054203 kBT
2hvyE_M96.pdb     -210.612600 kBT
