R1107TS029_1.pdb;-31798.741474
R1107TS029_2.pdb;-34096.242908
R1107TS035_1.pdb;-43974.716082
R1107TS035_2.pdb;-40540.331854
R1107TS035_3.pdb;-43058.702281
R1107TS035_4.pdb;-41031.215635
R1107TS035_5.pdb;-41438.106354
R1107TS054_1.pdb;-50599.965604
R1107TS054_2.pdb;-53780.920234
R1107TS054_3.pdb;-54733.274196
R1107TS054_4.pdb;-53549.776267
R1107TS054_5.pdb;-53431.851581
R1107TS076_1.pdb;-51362.736680
R1107TS076_2.pdb;-51699.702207
R1107TS076_3.pdb;-48427.711958
R1107TS076_4.pdb;-49884.874966
R1107TS076_5.pdb;-50380.346910
R1107TS081_1.pdb;-41379.017121
R1107TS081_2.pdb;-41260.947472
R1107TS081_3.pdb;-41211.955419
R1107TS081_4.pdb;-36759.075046
R1107TS091_1.pdb;-13104.502614
R1107TS091_2.pdb;-11961.492348
R1107TS091_3.pdb;-12043.823820
R1107TS091_4.pdb;-12537.957870
R1107TS091_5.pdb;-12589.859643
R1107TS097_1.pdb;-29456.185089
R1107TS119_1.pdb;-44183.623408
R1107TS119_2.pdb;-44431.241404
R1107TS119_3.pdb;-43060.864028
R1107TS119_4.pdb;-50402.115061
R1107TS119_5.pdb;-45840.900615
R1107TS125_1.pdb;-54053.832619
R1107TS125_2.pdb;-54139.608597
R1107TS125_3.pdb;-38534.691474
R1107TS125_4.pdb;-36696.468824
R1107TS125_5.pdb;-37731.642008
R1107TS128_1.pdb;-42170.699561
R1107TS128_2.pdb;-42722.352769
R1107TS128_3.pdb;-49860.089366
R1107TS128_4.pdb;-40305.998530
R1107TS128_5.pdb;-43779.436565
R1107TS131_1.pdb;-25858.861488
R1107TS131_2.pdb;-25684.448982
R1107TS131_3.pdb;-24739.428446
R1107TS131_4.pdb;-24388.490172
R1107TS131_5.pdb;-35463.996311
R1107TS147_1.pdb;-43162.068965
R1107TS147_2.pdb;-40991.476959
R1107TS147_3.pdb;-42826.350942
R1107TS147_4.pdb;-42096.653730
R1107TS147_5.pdb;-43571.807094
R1107TS163_1.pdb;-45742.750934
R1107TS163_2.pdb;-41349.615233
R1107TS163_5.pdb;-43162.991877
R1107TS227_1.pdb;-43248.565905
R1107TS227_2.pdb;-41802.604620
R1107TS227_3.pdb;-41554.199330
R1107TS227_4.pdb;-43892.389150
R1107TS227_5.pdb;-41191.304931
R1107TS229_1.pdb;-43162.991877
R1107TS229_2.pdb;-43162.991877
R1107TS229_3.pdb;-43162.991877
R1107TS229_4.pdb;-43162.991877
R1107TS229_5.pdb;-43162.991877
R1107TS232_1.pdb;-52715.413411
R1107TS232_2.pdb;-53303.111297
R1107TS232_3.pdb;-53777.482090
R1107TS232_4.pdb;-52474.986901
R1107TS232_5.pdb;-53731.052182
R1107TS235_1.pdb;-36740.590570
R1107TS235_2.pdb;-30567.012147
R1107TS235_3.pdb;-35257.498926
R1107TS235_4.pdb;-35753.967906
R1107TS235_5.pdb;-43275.829737
R1107TS238_1.pdb;-36843.855668
R1107TS245_1.pdb;-35887.796752
R1107TS245_2.pdb;-39460.760563
R1107TS245_3.pdb;-40559.918096
R1107TS245_4.pdb;-40770.939685
R1107TS245_5.pdb;-36152.080371
R1107TS248_1.pdb;-57643.880793
R1107TS248_2.pdb;-57900.671100
R1107TS248_3.pdb;-57042.247725
R1107TS248_4.pdb;-55576.697399
R1107TS248_5.pdb;-58524.089874
R1107TS285_1.pdb;-44286.912275
R1107TS285_2.pdb;-44206.413885
R1107TS285_3.pdb;-47629.994181
R1107TS285_4.pdb;-43141.190511
R1107TS285_5.pdb;-41951.884841
R1107TS287_1.pdb;-48700.846750
R1107TS287_2.pdb;-48209.477775
R1107TS287_3.pdb;-41388.824495
R1107TS287_4.pdb;-48958.275254
R1107TS287_5.pdb;-42011.216389
R1107TS385_1.pdb;-38788.464685
R1107TS385_2.pdb;-39460.760563
R1107TS385_3.pdb;-40559.918096
R1107TS385_4.pdb;-40770.939685
R1107TS385_5.pdb;-36152.080371
R1107TS392_1.pdb;-43980.160824
R1107TS392_2.pdb;-41638.112950
R1107TS392_3.pdb;-41088.887877
R1107TS392_4.pdb;-40118.057049
R1107TS392_5.pdb;-40168.263243
R1107TS416_1.pdb;-49940.261190
R1107TS416_2.pdb;-53753.834066
R1107TS416_3.pdb;-53565.138748
R1107TS416_4.pdb;-38961.311688
R1107TS416_5.pdb;-49779.636291
R1107TS434_1.pdb;-41842.935634
R1107TS434_2.pdb;-41038.839567
R1107TS434_3.pdb;-40048.738889
R1107TS434_4.pdb;-42062.530288
R1107TS434_5.pdb;-41983.388864
R1107TS439_1.pdb;-41534.428769
R1107TS439_2.pdb;-43162.991877
R1107TS439_3.pdb;-43017.228895
R1107TS439_4.pdb;-41534.428769
R1107TS439_5.pdb;-43162.991877
R1107TS470_1.pdb;-41268.277856
R1107TS470_2.pdb;-41400.763557
R1107TS470_3.pdb;-41746.513666
R1107TS470_4.pdb;-42729.329218
R1107TS470_5.pdb;-42831.907722
R1107TS489_1.pdb;-41268.277856
R1107TS489_2.pdb;-41400.763557
R1107TS489_3.pdb;-41746.513666
R1107TS489_4.pdb;-42729.329218
R1107TS489_5.pdb;-42831.907722
