1h4sT_M51.pdb     -425.108515 kBT
1h4sT_M320.pdb     -367.188996 kBT
1h4sT_M179.pdb     -381.297474 kBT
1h4sT_M306.pdb     -346.094380 kBT
1h4sT_M188.pdb     -395.284320 kBT
1h4sT_M355.pdb     -349.307371 kBT
1h4sT_M143.pdb     -326.709469 kBT
1h4sT_M451.pdb     -372.369318 kBT
1h4sT_M192.pdb     -372.245843 kBT
1h4sT_M267.pdb     -349.691780 kBT
1h4sT_M167.pdb     -351.729247 kBT
1h4sT_M486.pdb     -341.176867 kBT
1h4sT_M214.pdb     -338.996733 kBT
1h4sT_M396.pdb     -347.294143 kBT
1h4sT_M473.pdb     -331.487145 kBT
1h4sT_M392.pdb     -347.531343 kBT
1h4sT_M87.pdb     -415.770909 kBT
1h4sT_M481.pdb     -379.401994 kBT
1h4sT_M393.pdb     -371.633102 kBT
1h4sT_M161.pdb     -366.168989 kBT
1h4sT_M414.pdb     -386.318002 kBT
1h4sT_M81.pdb     -406.277551 kBT
1h4sT_M6.pdb     -436.587365 kBT
1h4sT_M208.pdb     -366.206530 kBT
1h4sT_M277.pdb     -357.394872 kBT
1h4sT_M334.pdb     -360.444821 kBT
1h4sT_M431.pdb     -344.845556 kBT
1h4sT_M426.pdb     -324.257824 kBT
1h4sT_M53.pdb     -399.845071 kBT
1h4sT_M262.pdb     -353.304855 kBT
1h4sT_M164.pdb     -367.710606 kBT
1h4sT_M246.pdb     -357.233005 kBT
1h4sT_M495.pdb     -324.383525 kBT
1h4sT_M100.pdb     -392.513055 kBT
1h4sT_M429.pdb     -346.860462 kBT
1h4sT_M422.pdb     -322.406982 kBT
1h4sT_M229.pdb     -376.875787 kBT
1h4sT_M109.pdb     -401.070493 kBT
1h4sT_M472.pdb     -359.723176 kBT
1h4sT_M380.pdb     -322.835367 kBT
1h4sT_M470.pdb     -367.040771 kBT
1h4sT_M30.pdb     -421.866378 kBT
1h4sT_M333.pdb     -310.221816 kBT
1h4sT_M232.pdb     -388.149263 kBT
1h4sT_M234.pdb     -378.019509 kBT
1h4sT_M228.pdb     -348.448420 kBT
1h4sT_M121.pdb     -405.131329 kBT
1h4sT_M213.pdb     -389.890616 kBT
1h4sT_M110.pdb     -416.863517 kBT
1h4sT_M499.pdb     -337.989446 kBT
1h4sT_M327.pdb     -336.349353 kBT
1h4sT_M138.pdb     -375.732203 kBT
1h4sT_M289.pdb     -378.717933 kBT
1h4sT_M424.pdb     -352.241187 kBT
1h4sT_M74.pdb     -398.622920 kBT
1h4sT_M156.pdb     -338.325779 kBT
1h4sT_M187.pdb     -373.926537 kBT
1h4sT_M403.pdb     -341.990635 kBT
1h4sT_M14.pdb     -463.735804 kBT
1h4sT_M153.pdb     -356.287507 kBT
1h4sT_M421.pdb     -337.970546 kBT
1h4sT_M411.pdb     -388.490720 kBT
1h4sT_M405.pdb     -319.358532 kBT
1h4sT_M173.pdb     -374.927589 kBT
1h4sT_M285.pdb     -303.536519 kBT
1h4sT_M367.pdb     -362.946189 kBT
1h4sT_M245.pdb     -356.349501 kBT
1h4sT_M416.pdb     -362.595581 kBT
1h4sT_M439.pdb     -347.784988 kBT
1h4sT_M468.pdb     -343.060056 kBT
1h4sT_M278.pdb     -343.238119 kBT
1h4sT_M360.pdb     -326.660549 kBT
1h4sT_M63.pdb     -418.458020 kBT
1h4sT_M185.pdb     -376.917318 kBT
