R1128TS029_1.pdb     -9479.916971 kBT
R1128TS029_2.pdb     -7997.443393 kBT
R1128TS029_3.pdb     -10052.571985 kBT
R1128TS029_4.pdb     -9003.157410 kBT
R1128TS035_1.pdb     -15332.860380 kBT
R1128TS035_2.pdb     -14128.792877 kBT
R1128TS035_3.pdb     -15110.574245 kBT
R1128TS035_4.pdb     -14576.024622 kBT
R1128TS035_5.pdb     -15021.087877 kBT
R1128TS054_1.pdb     -24713.100038 kBT
R1128TS054_2.pdb     -26303.435363 kBT
R1128TS054_3.pdb     -19476.638531 kBT
R1128TS054_4.pdb     -24640.680373 kBT
R1128TS054_5.pdb     -25719.270075 kBT
R1128TS076_1.pdb     -25058.857265 kBT
R1128TS076_2.pdb     -25304.117205 kBT
R1128TS076_3.pdb     -25860.398957 kBT
R1128TS076_4.pdb     -24380.003742 kBT
R1128TS076_5.pdb     -25850.129061 kBT
R1128TS081_1.pdb     -22258.511658 kBT
R1128TS081_2.pdb     -23164.711244 kBT
R1128TS081_3.pdb     -21736.917829 kBT
R1128TS081_4.pdb     -21689.137368 kBT
R1128TS081_5.pdb     -20528.282694 kBT
R1128TS097_1.pdb     -5274.145109 kBT
R1128TS110_1.pdb     -22738.177878 kBT
R1128TS110_2.pdb     -22194.162809 kBT
R1128TS119_1.pdb     -23146.214008 kBT
R1128TS119_2.pdb     -20145.959211 kBT
R1128TS119_3.pdb     -22273.736198 kBT
R1128TS119_4.pdb     -20231.135805 kBT
R1128TS119_5.pdb     -19933.773461 kBT
R1128TS125_1.pdb     -24146.936611 kBT
R1128TS125_2.pdb     -25201.731799 kBT
R1128TS125_3.pdb     -18239.266148 kBT
R1128TS125_4.pdb     -18269.155054 kBT
R1128TS125_5.pdb     -22168.572362 kBT
R1128TS128_1.pdb     -21097.773379 kBT
R1128TS128_2.pdb     -19653.817730 kBT
R1128TS128_3.pdb     -19398.156901 kBT
R1128TS128_4.pdb     -18308.774003 kBT
R1128TS128_5.pdb     -21574.842349 kBT
R1128TS131_1.pdb     -6325.954703 kBT
R1128TS131_2.pdb     -5177.513705 kBT
R1128TS131_3.pdb     -8593.664187 kBT
R1128TS131_4.pdb     -4391.624038 kBT
R1128TS131_5.pdb     -9458.731488 kBT
R1128TS147_1.pdb     -20583.123268 kBT
R1128TS147_2.pdb     -19421.968920 kBT
R1128TS147_3.pdb     -18942.486858 kBT
R1128TS147_4.pdb     -21571.878958 kBT
R1128TS147_5.pdb     -18192.900038 kBT
R1128TS163_1.pdb     -6239.442602 kBT
R1128TS177_1.pdb     -11856.040482 kBT
R1128TS185_1.pdb     -19100.677031 kBT
R1128TS185_2.pdb     -17125.228161 kBT
R1128TS185_3.pdb     -17962.334876 kBT
R1128TS185_4.pdb     -18502.691176 kBT
R1128TS185_5.pdb     -16841.845418 kBT
R1128TS227_1.pdb     -20204.637545 kBT
R1128TS227_2.pdb     -19231.387332 kBT
R1128TS227_3.pdb     -20195.340925 kBT
R1128TS227_4.pdb     -22556.465651 kBT
R1128TS227_5.pdb     -20851.490873 kBT
R1128TS229_1.pdb     -18655.278751 kBT
R1128TS229_2.pdb     -23991.992668 kBT
R1128TS229_3.pdb     -24247.800018 kBT
R1128TS229_4.pdb     -22910.155182 kBT
R1128TS229_5.pdb     -24938.634457 kBT
R1128TS232_1.pdb     -32613.525667 kBT
R1128TS232_2.pdb     -31884.967968 kBT
R1128TS232_3.pdb     -32909.415799 kBT
R1128TS232_4.pdb     -32717.205628 kBT
R1128TS232_5.pdb     -32495.625438 kBT
R1128TS235_1.pdb     -19872.111145 kBT
R1128TS235_2.pdb     -20516.753576 kBT
R1128TS235_3.pdb     -20167.682967 kBT
R1128TS235_4.pdb     -17760.206367 kBT
R1128TS235_5.pdb     -18976.433516 kBT
R1128TS238_1.pdb     -10204.555372 kBT
R1128TS238_2.pdb     -23406.882370 kBT
