R1156TS147_4.pdb     -805.331999 kBT
R1156TS125_5.pdb     -775.865092 kBT
R1156TS470_2.pdb     -592.203937 kBT
R1156TS147_2.pdb     -774.417279 kBT
R1156TS125_4.pdb     -905.409860 kBT
R1156TS248_4.pdb     -876.430004 kBT
R1156TS229_2.pdb     -967.075579 kBT
R1156TS081_2.pdb     -748.137037 kBT
R1156TS470_3.pdb     -551.609967 kBT
R1156TS385_1.pdb     -450.436000 kBT
R1156TS097_3.pdb     -332.538903 kBT
R1156TS185_4.pdb     -602.019002 kBT
R1156TS287_4.pdb     -770.169128 kBT
R1156TS128_3.pdb     -831.357058 kBT
R1156TS392_2.pdb     -701.050606 kBT
R1156TS029_3.pdb     -573.290730 kBT
R1156TS029_4.pdb     -609.033763 kBT
R1156TS097_2.pdb     -334.626333 kBT
R1156TS245_4.pdb     -584.625732 kBT
R1156TS470_5.pdb     -609.225971 kBT
R1156TS245_5.pdb     -543.392413 kBT
R1156TS091_5.pdb     -273.637099 kBT
R1156TS147_1.pdb     -654.371989 kBT
R1156TS287_1.pdb     -747.366142 kBT
R1156TS054_1.pdb     -843.201685 kBT
R1156TS119_3.pdb     -951.626926 kBT
R1156TS287_3.pdb     -927.291150 kBT
R1156TS110_3.pdb     -793.353404 kBT
R1156TS091_2.pdb     -256.378248 kBT
R1156TS232_3.pdb     -956.148326 kBT
R1156TS245_3.pdb     -510.958553 kBT
R1156TS076_3.pdb     -934.616548 kBT
R1156TS076_4.pdb     -839.569667 kBT
R1156TS238_3.pdb     -460.734693 kBT
R1156TS434_3.pdb     -732.973095 kBT
R1156TS392_3.pdb     -670.535878 kBT
R1156TS054_3.pdb     -867.671731 kBT
R1156TS232_5.pdb     -1004.994510 kBT
R1156TS235_3.pdb     -846.935906 kBT
R1156TS239_4.pdb     -727.811150 kBT
R1156TS229_5.pdb     -721.227144 kBT
R1156TS235_4.pdb     -890.712161 kBT
R1156TS489_5.pdb     -609.225971 kBT
R1156TS185_1.pdb     -578.826860 kBT
R1156TS439_3.pdb     -960.353326 kBT
