2nufD_M209.pdb     -127.266133 kBT
2nufD_M302.pdb     -104.926540 kBT
2nufD_M365.pdb     -102.055560 kBT
2nufD_M426.pdb     -89.639769 kBT
2nufD_M234.pdb     -107.865532 kBT
2nufD_M455.pdb     -83.964432 kBT
2nufD_M298.pdb     -106.824393 kBT
2nufD_M496.pdb     -78.642751 kBT
2nufD_M263.pdb     -119.880434 kBT
2nufD_M118.pdb     -121.699498 kBT
2nufD_M243.pdb     -119.687014 kBT
2nufD_M87.pdb     -125.004428 kBT
2nufD_M94.pdb     -125.593561 kBT
2nufD_M370.pdb     -110.725606 kBT
2nufD_M52.pdb     -136.586355 kBT
2nufD_M378.pdb     -76.294383 kBT
2nufD_M170.pdb     -130.705662 kBT
2nufD_M99.pdb     -109.486746 kBT
2nufD_M294.pdb     -104.602431 kBT
2nufD_M411.pdb     -81.741459 kBT
2nufD_M253.pdb     -99.762906 kBT
2nufD_M173.pdb     -124.157186 kBT
2nufD_M167.pdb     -105.480611 kBT
2nufD_M336.pdb     -97.638380 kBT
2nufD_M127.pdb     -123.988159 kBT
2nufD_M450.pdb     -120.893615 kBT
2nufD_M236.pdb     -104.382270 kBT
2nufD_M359.pdb     -85.591435 kBT
2nufD_M125.pdb     -97.577060 kBT
2nufD_M204.pdb     -113.320880 kBT
2nufD_M412.pdb     -94.306054 kBT
2nufD_M372.pdb     -105.612563 kBT
2nufD_M17.pdb     -143.083460 kBT
2nufD_M291.pdb     -105.252545 kBT
2nufD_M214.pdb     -89.565630 kBT
2nufD_M8.pdb     -163.222920 kBT
2nufD_M245.pdb     -71.776871 kBT
2nufD_M40.pdb     -152.006314 kBT
2nufD_M24.pdb     -140.530073 kBT
2nufD_M478.pdb     -76.254417 kBT
2nufD_M108.pdb     -134.440207 kBT
2nufD_M425.pdb     -71.662946 kBT
2nufD_M190.pdb     -107.839930 kBT
2nufD_M414.pdb     -94.730164 kBT
2nufD_M282.pdb     -106.298194 kBT
2nufD_M395.pdb     -85.886106 kBT
2nufD_M150.pdb     -114.591081 kBT
2nufD_M264.pdb     -106.733543 kBT
2nufD_M295.pdb     -90.675745 kBT
2nufD_M262.pdb     -86.529823 kBT
2nufD_M373.pdb     -78.319860 kBT
2nufD_M43.pdb     -138.811380 kBT
2nufD_M421.pdb     -80.398923 kBT
2nufD_M230.pdb     -115.447229 kBT
2nufD_M223.pdb     -106.127688 kBT
2nufD_M448.pdb     -112.165539 kBT
2nufD_M357.pdb     -113.634814 kBT
2nufD_M86.pdb     -107.193356 kBT
2nufD_M301.pdb     -100.852551 kBT
2nufD_M115.pdb     -135.041459 kBT
2nufD_M165.pdb     -129.342705 kBT
2nufD_M141.pdb     -93.678816 kBT
2nufD_M157.pdb     -101.726572 kBT
2nufD_M493.pdb     -87.851712 kBT
2nufD_M159.pdb     -102.568140 kBT
2nufD_M259.pdb     -113.407518 kBT
2nufD_M198.pdb     -122.191776 kBT
2nufD_M152.pdb     -96.674901 kBT
2nufD_M489.pdb     -97.091527 kBT
2nufD_M417.pdb     -88.092308 kBT
2nufD_M79.pdb     -105.219842 kBT
2nufD_M51.pdb     -140.460349 kBT
2nufD_M20.pdb     -162.244633 kBT
2nufD_M239.pdb     -84.914310 kBT
2nufD_M110.pdb     -105.640860 kBT
2nufD_M106.pdb     -121.227187 kBT
2nufD_M54.pdb     -139.519246 kBT
2nufD_M289.pdb     -105.711132 kBT
2nufD_M461.pdb     -117.298260 kBT
2nufD_M367.pdb     -116.571995 kBT
2nufD_M311.pdb     -91.950841 kBT
2nufD_M479.pdb     -92.734838 kBT
2nufD_M325.pdb     -98.318045 kBT
2nufD_M174.pdb     -107.555318 kBT
2nufD_M464.pdb     -102.617266 kBT
2nufD_M407.pdb     -95.098728 kBT
2nufD_M233.pdb     -111.335881 kBT
2nufD_M476.pdb     -93.791398 kBT
2nufD_M67.pdb     -123.610128 kBT
2nufD_M82.pdb     -105.321211 kBT
2nufD_M387.pdb     -85.979836 kBT
2nufD_M469.pdb     -107.416616 kBT
