1q93C_M268.pdb     -77.887617 kBT
1q93C_M109.pdb     -113.299583 kBT
1q93C_M159.pdb     -104.733776 kBT
1q93C_M419.pdb     -87.364061 kBT
1q93C_M5.pdb     -152.445779 kBT
1q93C_M431.pdb     -92.095044 kBT
1q93C_M55.pdb     -118.266759 kBT
1q93C_M390.pdb     -101.321636 kBT
1q93C_M235.pdb     -70.513206 kBT
1q93C_M381.pdb     -100.817852 kBT
1q93C_M303.pdb     -97.046689 kBT
1q93C_M179.pdb     -134.871539 kBT
1q93C_M155.pdb     -118.921978 kBT
1q93C_M340.pdb     -109.184253 kBT
1q93C_M314.pdb     -64.999528 kBT
1q93C_M418.pdb     -101.795119 kBT
1q93C_M57.pdb     -127.000324 kBT
1q93C_M319.pdb     -111.770324 kBT
1q93C_M320.pdb     -136.419297 kBT
1q93C_M225.pdb     -72.143621 kBT
1q93C_M457.pdb     -114.116648 kBT
1q93C_M288.pdb     -77.106833 kBT
1q93C_M425.pdb     -85.382952 kBT
1q93C_M160.pdb     -104.946328 kBT
1q93C_M187.pdb     -106.328358 kBT
1q93C_M127.pdb     -101.752676 kBT
1q93C_M472.pdb     -72.483376 kBT
1q93C_M327.pdb     -94.254143 kBT
1q93C_M176.pdb     -98.955118 kBT
1q93C_M171.pdb     -91.088152 kBT
1q93C_M387.pdb     -73.549538 kBT
1q93C_M485.pdb     -80.524808 kBT
1q93C_M120.pdb     -121.042697 kBT
1q93C_M426.pdb     -96.848625 kBT
1q93C_M276.pdb     -127.155289 kBT
1q93C_M44.pdb     -117.703456 kBT
1q93C_M62.pdb     -131.014119 kBT
1q93C_M69.pdb     -102.965328 kBT
1q93C_M1.pdb     -174.279482 kBT
1q93C_M198.pdb     -99.735019 kBT
1q93C_M212.pdb     -114.421146 kBT
1q93C_M196.pdb     -99.592201 kBT
1q93C_M421.pdb     -113.435434 kBT
1q93C_M87.pdb     -102.426416 kBT
1q93C_M19.pdb     -154.448905 kBT
1q93C_M362.pdb     -84.042624 kBT
1q93C_M236.pdb     -104.712059 kBT
1q93C_M118.pdb     -141.320443 kBT
1q93C_M22.pdb     -123.899709 kBT
1q93C_M163.pdb     -76.563250 kBT
1q93C_M446.pdb     -71.429709 kBT
1q93C_M435.pdb     -89.981443 kBT
1q93C_M434.pdb     -106.935483 kBT
1q93C_M84.pdb     -120.779441 kBT
1q93C_M363.pdb     -111.476052 kBT
1q93C_M311.pdb     -104.424977 kBT
1q93C_M489.pdb     -54.584685 kBT
1q93C_M192.pdb     -88.349670 kBT
1q93C_M172.pdb     -104.315700 kBT
1q93C_M259.pdb     -105.935141 kBT
1q93C_M308.pdb     -91.526827 kBT
1q93C_M354.pdb     -108.849908 kBT
1q93C_M326.pdb     -93.121155 kBT
1q93C_M119.pdb     -93.678059 kBT
1q93C_M95.pdb     -119.325831 kBT
1q93C_M382.pdb     -100.031553 kBT
1q93C_M114.pdb     -116.065242 kBT
1q93C_M441.pdb     -104.460057 kBT
1q93C_M143.pdb     -97.118186 kBT
1q93C_M49.pdb     -124.992781 kBT
1q93C_M252.pdb     -117.804827 kBT
1q93C_M131.pdb     -94.747100 kBT
1q93C_M368.pdb     -96.840560 kBT
1q93C_M31.pdb     -122.158287 kBT
1q93C_M70.pdb     -100.484180 kBT
1q93C_M422.pdb     -118.056539 kBT
1q93C_M345.pdb     -122.865505 kBT
1q93C_M90.pdb     -118.995520 kBT
1q93C_M111.pdb     -114.093014 kBT
1q93C_M466.pdb     -109.835615 kBT
1q93C_M184.pdb     -99.831800 kBT
1q93C_M88.pdb     -117.106847 kBT
1q93C_M410.pdb     -108.091113 kBT
1q93C_M492.pdb     -82.800202 kBT
1q93C_M47.pdb     -112.833771 kBT
1q93C_M237.pdb     -102.763197 kBT
1q93C_M423.pdb     -90.318221 kBT
1q93C_M60.pdb     -127.053021 kBT
1q93C_M63.pdb     -116.849372 kBT
1q93C_M173.pdb     -126.010411 kBT
1q93C_M97.pdb     -126.401737 kBT
1q93C_M24.pdb     -148.499898 kBT
1q93C_M158.pdb     -105.488656 kBT
1q93C_M372.pdb     -101.483481 kBT
1q93C_M437.pdb     -92.739759 kBT
1q93C_M214.pdb     -110.241471 kBT
1q93C_M357.pdb     -57.455921 kBT
1q93C_M217.pdb     -84.149277 kBT
1q93C_M51.pdb     -127.832380 kBT
1q93C_M375.pdb     -91.593980 kBT
1q93C_M164.pdb     -98.161006 kBT
1q93C_M353.pdb     -87.179462 kBT
1q93C_M126.pdb     -129.482979 kBT
1q93C_M75.pdb     -113.918618 kBT
1q93C_M168.pdb     -128.373558 kBT
1q93C_M496.pdb     -99.376375 kBT
1q93C_M452.pdb     -93.255532 kBT
1q93C_M242.pdb     -108.625592 kBT
1q93C_M281.pdb     -90.654711 kBT
1q93C_M27.pdb     -141.183464 kBT
1q93C_M151.pdb     -100.085168 kBT
1q93C_M248.pdb     -119.636282 kBT
1q93C_M296.pdb     -87.145022 kBT
1q93C_M469.pdb     -85.621132 kBT
1q93C_M329.pdb     -89.016953 kBT
1q93C_M94.pdb     -82.075874 kBT
1q93C_M409.pdb     -115.519883 kBT
1q93C_M289.pdb     -105.479783 kBT
1q93C_M473.pdb     -89.293490 kBT
1q93C_M417.pdb     -70.447248 kBT
1q93C_M312.pdb     -97.746159 kBT
1q93C_M322.pdb     -75.111574 kBT
1q93C_M455.pdb     -86.172454 kBT
1q93C_M328.pdb     -96.111537 kBT
1q93C_M309.pdb     -110.086963 kBT
1q93C_M416.pdb     -100.096116 kBT
1q93C_M278.pdb     -83.055771 kBT
1q93C_M475.pdb     -96.337326 kBT
1q93C_M342.pdb     -87.312558 kBT
1q93C_M239.pdb     -95.470903 kBT
1q93C_M185.pdb     -108.551548 kBT
1q93C_M332.pdb     -98.062753 kBT
1q93C_M270.pdb     -89.363442 kBT
1q93C_M157.pdb     -107.129857 kBT
1q93C_M50.pdb     -132.340326 kBT
