R1149TS029_1.pdb;-78445.806196
R1149TS029_2.pdb;-79239.845337
R1149TS029_3.pdb;-75022.349960
R1149TS029_4.pdb;-83170.921279
R1149TS035_1.pdb;-98946.304891
R1149TS035_2.pdb;-103243.307653
R1149TS035_3.pdb;-104558.578446
R1149TS035_4.pdb;-101591.858048
R1149TS035_5.pdb;-105211.357720
R1149TS054_1.pdb;-102958.650647
R1149TS054_2.pdb;-104468.050559
R1149TS054_3.pdb;-89623.771941
R1149TS054_4.pdb;-96361.212186
R1149TS054_5.pdb;-94414.857506
R1149TS076_1.pdb;-99506.471675
R1149TS076_2.pdb;-102413.966483
R1149TS076_3.pdb;-101578.157150
R1149TS076_4.pdb;-102343.694290
R1149TS076_5.pdb;-102570.242951
R1149TS081_1.pdb;-97405.369496
R1149TS081_2.pdb;-93784.375668
R1149TS081_3.pdb;-98704.724191
R1149TS081_4.pdb;-93446.927825
R1149TS081_5.pdb;-91409.339938
R1149TS091_1.pdb;-50107.906159
R1149TS091_2.pdb;-50579.142472
R1149TS091_3.pdb;-48240.988939
R1149TS091_4.pdb;-47551.149835
R1149TS091_5.pdb;-45986.563220
R1149TS097_1.pdb;-54628.633560
R1149TS097_2.pdb;-49570.900998
R1149TS110_1.pdb;-99269.620090
R1149TS110_2.pdb;-93732.874787
R1149TS110_3.pdb;-91896.500374
R1149TS110_4.pdb;-92213.305323
R1149TS119_1.pdb;-99511.989608
R1149TS119_2.pdb;-101772.318461
R1149TS119_3.pdb;-101940.811530
R1149TS119_4.pdb;-99864.454843
R1149TS119_5.pdb;-103898.120157
R1149TS125_1.pdb;-97286.073830
R1149TS125_2.pdb;-101337.668581
R1149TS125_3.pdb;-100542.639174
R1149TS125_4.pdb;-92294.574611
R1149TS125_5.pdb;-93573.509064
R1149TS128_1.pdb;-81825.352889
R1149TS128_2.pdb;-100481.918609
R1149TS128_3.pdb;-99361.397993
R1149TS128_4.pdb;-100875.389854
R1149TS128_5.pdb;-98933.803507
R1149TS131_1.pdb;-42728.501278
R1149TS131_2.pdb;-57385.818061
R1149TS131_3.pdb;-63623.435680
R1149TS131_4.pdb;-48791.845858
R1149TS131_5.pdb;-56634.136997
R1149TS147_1.pdb;-96058.116046
R1149TS147_2.pdb;-94227.097549
R1149TS147_3.pdb;-92095.548367
R1149TS147_4.pdb;-92507.453637
R1149TS147_5.pdb;-96356.129522
R1149TS177_1.pdb;-111607.416175
R1149TS185_1.pdb;-89353.206309
R1149TS185_2.pdb;-90654.145896
R1149TS185_3.pdb;-90024.260856
R1149TS185_4.pdb;-84469.002057
R1149TS185_5.pdb;-88533.679640
R1149TS227_1.pdb;-93973.190243
R1149TS227_2.pdb;-94356.711368
R1149TS227_3.pdb;-94394.290627
R1149TS227_4.pdb;-95422.107680
R1149TS227_5.pdb;-92550.875203
R1149TS229_1.pdb;-88426.478980
R1149TS229_2.pdb;-84744.798804
R1149TS229_3.pdb;-88617.046329
R1149TS229_4.pdb;-84413.322907
R1149TS229_5.pdb;-87484.285737
R1149TS232_1.pdb;-105174.467539
R1149TS232_2.pdb;-106095.839510
R1149TS232_3.pdb;-105995.560308
R1149TS232_4.pdb;-108905.438390
R1149TS232_5.pdb;-105491.841985
R1149TS235_1.pdb;-91662.041273
R1149TS235_2.pdb;-91288.129360
R1149TS235_3.pdb;-89875.056440
R1149TS235_4.pdb;-93218.225042
R1149TS235_5.pdb;-94586.399871
R1149TS238_1.pdb;-86320.043923
R1149TS238_2.pdb;-58519.255745
R1149TS239_1.pdb;-88011.362539
R1149TS239_2.pdb;-84908.249600
R1149TS239_3.pdb;-86632.560103
R1149TS239_4.pdb;-93727.651463
R1149TS239_5.pdb;-87646.796089
R1149TS245_1.pdb;-67212.770229
R1149TS245_2.pdb;-68446.462034
R1149TS245_3.pdb;-69155.605928
R1149TS245_4.pdb;-75321.715416
R1149TS245_5.pdb;-61953.996921
R1149TS248_1.pdb;-106572.163991
R1149TS248_2.pdb;-106721.623820
R1149TS248_3.pdb;-105799.503341
R1149TS248_4.pdb;-109131.449520
R1149TS248_5.pdb;-104692.102138
R1149TS287_1.pdb;-97184.225122
R1149TS287_2.pdb;-99132.008576
R1149TS287_3.pdb;-100830.948270
R1149TS287_4.pdb;-100016.752760
R1149TS287_5.pdb;-106887.217225
R1149TS385_1.pdb;-65209.415603
R1149TS385_2.pdb;-68355.307942
R1149TS385_3.pdb;-67073.590168
R1149TS385_4.pdb;-71784.666902
R1149TS385_5.pdb;-58897.762638
R1149TS392_1.pdb;-80699.773783
R1149TS392_2.pdb;-68536.382418
R1149TS392_3.pdb;-94042.892331
R1149TS392_4.pdb;-86500.013416
R1149TS392_5.pdb;-94101.126544
R1149TS416_1.pdb;-89368.568100
R1149TS416_2.pdb;-91743.124574
R1149TS416_3.pdb;-100542.639174
R1149TS416_4.pdb;-92294.574611
R1149TS416_5.pdb;-93573.509064
R1149TS434_1.pdb;-93487.937828
R1149TS434_2.pdb;-98510.701404
R1149TS434_3.pdb;-92381.788759
R1149TS434_4.pdb;-96889.291029
R1149TS434_5.pdb;-91967.892097
R1149TS470_1.pdb;-73180.791888
R1149TS470_2.pdb;-74811.080056
R1149TS470_3.pdb;-73889.336295
R1149TS470_4.pdb;-73386.977785
R1149TS470_5.pdb;-72743.100180
R1149TS489_1.pdb;-73180.791888
R1149TS489_2.pdb;-74811.080056
R1149TS489_3.pdb;-73889.336295
R1149TS489_4.pdb;-73386.977785
R1149TS489_5.pdb;-72743.100180
