R1156TS245_5.pdb;-70802.369957
R1156TS248_1.pdb;-110656.795498
R1156TS248_2.pdb;-111578.120079
R1156TS248_3.pdb;-110334.827127
R1156TS248_4.pdb;-109459.520640
R1156TS248_5.pdb;-102870.342655
R1156TS287_1.pdb;-104521.447303
R1156TS287_2.pdb;-104719.987241
R1156TS287_3.pdb;-119216.532663
R1156TS287_4.pdb;-106809.490671
R1156TS287_5.pdb;-112246.077632
R1156TS385_1.pdb;-65469.960271
R1156TS392_1.pdb;-103601.205362
R1156TS392_2.pdb;-100772.672880
R1156TS392_3.pdb;-99648.136855
R1156TS392_4.pdb;-100650.963051
R1156TS392_5.pdb;-97050.654134
R1156TS416_1.pdb;-104507.453248
R1156TS416_2.pdb;-104588.833992
R1156TS416_3.pdb;-104685.961633
R1156TS416_4.pdb;-102091.685704
R1156TS416_5.pdb;-105395.692301
R1156TS434_1.pdb;-92191.949316
R1156TS434_2.pdb;-95334.198275
R1156TS434_3.pdb;-101242.357769
R1156TS434_4.pdb;-92563.883210
R1156TS434_5.pdb;-95114.049144
R1156TS439_1.pdb;-105988.778356
R1156TS439_2.pdb;-107409.677002
R1156TS439_3.pdb;-107857.956728
R1156TS439_4.pdb;-105343.868638
R1156TS439_5.pdb;-103906.198539
R1156TS470_1.pdb;-85572.654839
R1156TS470_2.pdb;-85080.883544
R1156TS470_3.pdb;-85844.665082
R1156TS470_4.pdb;-83551.976834
R1156TS470_5.pdb;-87131.189208
R1156TS489_1.pdb;-85572.654839
R1156TS489_2.pdb;-85080.883544
R1156TS489_3.pdb;-85844.665082
R1156TS489_4.pdb;-83551.976834
R1156TS489_5.pdb;-87131.189208
