387dA.pdb -12087.074468  
387dA.rmsd 0.000000  
387dA_M1.pdb -11156.266758  
387dA_M10.pdb -11426.132691  
387dA_M100.pdb -9352.838556  
387dA_M101.pdb -9265.259599  
387dA_M102.pdb -9434.837510  
387dA_M103.pdb -9461.887254  
387dA_M104.pdb -9627.936949  
387dA_M105.pdb -9549.466108  
387dA_M106.pdb -9177.791398  
387dA_M107.pdb -9542.220360  
387dA_M108.pdb -9387.498611  
387dA_M109.pdb -9931.690848  
387dA_M11.pdb -11169.708312  
387dA_M110.pdb -9413.229288  
387dA_M111.pdb -9353.648027  
387dA_M112.pdb -9158.282400  
387dA_M113.pdb -9940.052635  
387dA_M114.pdb -9252.959508  
387dA_M115.pdb -9589.921877  
387dA_M116.pdb -9143.118754  
387dA_M117.pdb -8897.842774  
387dA_M118.pdb -9572.071935  
387dA_M119.pdb -9765.016925  
387dA_M12.pdb -10763.272902  
387dA_M120.pdb -8820.626628  
387dA_M121.pdb -9304.011825  
387dA_M122.pdb -8888.574349  
387dA_M123.pdb -9061.546348  
387dA_M124.pdb -9056.410757  
387dA_M125.pdb -9417.713922  
387dA_M126.pdb -9518.734255  
387dA_M127.pdb -9422.308192  
387dA_M128.pdb -9104.151005  
387dA_M129.pdb -9110.199975  
387dA_M13.pdb -10992.485267  
387dA_M130.pdb -8884.994917  
387dA_M131.pdb -9123.402793  
387dA_M132.pdb -8665.960902  
387dA_M133.pdb -8352.031824  
387dA_M134.pdb -9268.509660  
387dA_M135.pdb -9095.540069  
387dA_M136.pdb -8852.296908  
387dA_M137.pdb -9239.511882  
387dA_M138.pdb -8646.734777  
387dA_M139.pdb -9447.989689  
387dA_M14.pdb -10870.490718  
387dA_M140.pdb -8382.688467  
387dA_M141.pdb -8312.550893  
387dA_M142.pdb -9277.663203  
387dA_M143.pdb -8703.989892  
387dA_M144.pdb -8900.950048  
387dA_M145.pdb -9182.481826  
387dA_M146.pdb -8983.996147  
387dA_M147.pdb -8787.018722  
387dA_M148.pdb -9279.163701  
387dA_M149.pdb -9464.135599  
387dA_M15.pdb -11204.868859  
387dA_M150.pdb -9202.847034  
387dA_M151.pdb -8476.230176  
387dA_M152.pdb -8779.596110  
387dA_M153.pdb -9497.805783  
387dA_M154.pdb -9160.764914  
387dA_M155.pdb -9677.472277  
387dA_M156.pdb -9517.858623  
387dA_M157.pdb -9532.918453  
387dA_M158.pdb -8969.916318  
387dA_M159.pdb -9078.145570  
387dA_M16.pdb -10911.659558  
387dA_M160.pdb -8970.709323  
387dA_M161.pdb -9715.820467  
387dA_M162.pdb -9246.460589  
387dA_M163.pdb -9278.798794  
387dA_M164.pdb -8558.553220  
387dA_M165.pdb -8773.158549  
387dA_M166.pdb -8701.911363  
387dA_M167.pdb -9287.236085  
387dA_M168.pdb -8977.146908  
387dA_M169.pdb -9304.770504  
387dA_M17.pdb -10761.352247  
387dA_M170.pdb -8479.739940  
387dA_M171.pdb -8906.931115  
387dA_M172.pdb -9180.338181  
387dA_M173.pdb -8770.421045  
387dA_M174.pdb -8553.727224  
387dA_M175.pdb -8669.040849  
387dA_M176.pdb -8440.179401  
387dA_M177.pdb -9374.625272  
387dA_M178.pdb -8908.877311  
387dA_M179.pdb -8597.028945  
387dA_M18.pdb -10850.728638  
387dA_M180.pdb -9013.141173  
387dA_M181.pdb -9046.724822  
387dA_M182.pdb -8783.743433  
387dA_M183.pdb -8801.142143  
387dA_M184.pdb -9067.516262  
387dA_M185.pdb -8993.879629  
387dA_M186.pdb -9469.018414  
387dA_M187.pdb -8579.174828  
387dA_M188.pdb -8758.328140  
387dA_M189.pdb -8796.069209  
387dA_M19.pdb -10638.808548  
387dA_M190.pdb -9093.576257  
387dA_M191.pdb -9062.431561  
387dA_M192.pdb -9589.804540  
387dA_M193.pdb -8996.269303  
387dA_M194.pdb -9130.505776  
387dA_M195.pdb -8624.607672  
387dA_M196.pdb -9238.583918  
387dA_M197.pdb -9234.685998  
387dA_M198.pdb -8319.738355  
387dA_M199.pdb -8843.713002  
387dA_M2.pdb -11247.758250  
387dA_M20.pdb -11044.792257  
387dA_M200.pdb -9432.625019  
387dA_M201.pdb -8681.428287  
387dA_M202.pdb -8449.023094  
387dA_M203.pdb -9099.079493  
387dA_M204.pdb -8175.744161  
387dA_M205.pdb -9784.919415  
387dA_M206.pdb -8329.808567  
387dA_M207.pdb -8844.488808  
387dA_M208.pdb -8670.795242  
387dA_M209.pdb -8539.849338  
387dA_M21.pdb -10016.386115  
387dA_M210.pdb -8657.236359  
387dA_M211.pdb -7770.826207  
387dA_M212.pdb -8418.881023  
387dA_M213.pdb -8996.771502  
387dA_M214.pdb -8502.746696  
387dA_M215.pdb -8508.062073  
387dA_M216.pdb -8173.464640  
387dA_M217.pdb -8375.604020  
387dA_M218.pdb -9093.150645  
387dA_M219.pdb -8690.258644  
387dA_M22.pdb -10234.895068  
387dA_M220.pdb -9186.830018  
387dA_M221.pdb -8871.684384  
387dA_M222.pdb -8040.916905  
387dA_M223.pdb -8505.411338  
387dA_M224.pdb -9285.898818  
387dA_M225.pdb -9462.386400  
387dA_M226.pdb -8295.361267  
387dA_M227.pdb -8239.084768  
387dA_M228.pdb -8173.412824  
387dA_M229.pdb -8478.136854  
387dA_M23.pdb -10728.914034  
387dA_M230.pdb -8835.470343  
387dA_M231.pdb -8527.654364  
387dA_M232.pdb -8354.129381  
387dA_M233.pdb -9338.021690  
387dA_M234.pdb -8588.314987  
387dA_M235.pdb -8468.376055  
387dA_M236.pdb -8291.833892  
387dA_M237.pdb -8676.622350  
387dA_M238.pdb -8437.219145  
387dA_M239.pdb -8718.594854  
387dA_M24.pdb -10642.556836  
