-24982.2	731754	-0.0341402	0	0	0
-37329.3	529413	-0.0705107	0	0	0
-38697.8	720002	-0.0537468	0	0	0
-68105.6	566070	-0.120313	0	0	0
-68103.5	566075	-0.120308	0	0	0
-68449.7	639252	-0.107078	0	0	0
-62296.4	515436	-0.120862	0	0	0
-62304.2	515437	-0.120877	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-61072	491519	-0.124252	0	0	0
-73805.5	581722	-0.126874	0	0	0
-71094.8	554089	-0.128309	0	0	0
-71571.1	553223	-0.129371	0	0	0
-71701.8	581103	-0.123389	0	0	0
-68684.5	626848	-0.109571	0	0	0
-37622.8	440972	-0.0853178	0	0	0
-39430	462711	-0.0852151	0	0	0
-40966.1	447567	-0.0915306	0	0	0
-40090.6	435633	-0.0920283	0	0	0
-43000.2	435407	-0.0987587	0	0	0
-8497.43	402084	-0.0211335	0	0	0
-6393.93	379380	-0.0168536	0	0	0
-33474.4	459161	-0.0729035	0	0	0
-35537.2	476424	-0.0745916	0	0	0
-35404.3	460468	-0.0768877	0	0	0
-34397.1	453637	-0.0758251	0	0	0
-29412.1	497843	-0.059079	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-63946.2	507455	-0.126014	0	0	0
-35083.1	466108	-0.0752682	0	0	0
-38265.9	502102	-0.0762114	0	0	0
-35994.3	485136	-0.0741942	0	0	0
-38068.7	485020	-0.0784888	0	0	0
-38488.2	477767	-0.0805585	0	0	0
-25737.4	458147	-0.0561771	0	0	0
-41926.7	546494	-0.0767194	0	0	0
-40468	570874	-0.0708878	0	0	0
-35375.8	636974	-0.0555373	0	0	0
-34653.8	509851	-0.0679684	0	0	0
-34216.9	828697	-0.04129	0	0	0
-28967.4	939824	-0.0308222	0	0	0
-32813.6	819914	-0.0400207	0	0	0
-36051.2	509093	-0.0708146	0	0	0
-31269.4	461808	-0.0677108	0	0	0
-36678.7	491093	-0.0746878	0	0	0
-31750.2	536425	-0.0591885	0	0	0
-36337.3	524280	-0.069309	0	0	0
-39199.8	570501	-0.0687111	0	0	0
-32971	510477	-0.0645886	0	0	0
-43385.9	465731	-0.0931566	0	0	0
-38211.4	577025	-0.0662214	0	0	0
-33687.4	531351	-0.0633995	0	0	0
-57148.4	493043	-0.11591	0	0	0
-58470.7	446446	-0.130969	0	0	0
-65304.4	460988	-0.141662	0	0	0
-67528.4	581988	-0.116031	0	0	0
-76206.3	491305	-0.15511	0	0	0
-49907.7	440026	-0.11342	0	0	0
-48179.3	446154	-0.107988	0	0	0
