-46710.4	836161	-0.055863	0	0	0
-43875.9	767884	-0.0571387	0	0	0
-44704.4	952238	-0.0469467	0	0	0
-84261.1	810061	-0.104018	0	0	0
-87004.2	816613	-0.106543	0	0	0
-72447.1	883275	-0.082021	0	0	0
-74743.6	886961	-0.0842693	0	0	0
-70704.4	862944	-0.081934	0	0	0
-77685.9	822656	-0.094433	0	0	0
-77075.1	838871	-0.0918795	0	0	0
-80435.6	792832	-0.101454	0	0	0
-88545.5	876689	-0.101	0	0	0
-78453.4	876285	-0.0895296	0	0	0
-97281.2	769714	-0.126386	0	0	0
-92312.6	776126	-0.11894	0	0	0
-89780.6	821293	-0.109316	0	0	0
-90497.7	806063	-0.112271	0	0	0
-89736.3	786436	-0.114105	0	0	0
-70202	871158	-0.0805847	0	0	0
-77935.8	853120	-0.0913538	0	0	0
-76636.1	885973	-0.0864993	0	0	0
-72767.5	865126	-0.084112	0	0	0
-75058.9	843032	-0.0890345	0	0	0
-31207.1	483716	-0.0645153	0	0	0
-31705.6	495694	-0.0639621	0	0	0
-38641.6	401878	-0.0961526	0	0	0
-36004.7	398208	-0.0904167	0	0	0
-45340.8	412749	-0.109851	0	0	0
6651.05	456214	0.0145788	0	0	0
-81121.5	801467	-0.101216	0	0	0
-84745.6	805994	-0.105144	0	0	0
-85377.6	793692	-0.10757	0	0	0
-85361.7	780182	-0.109413	0	0	0
-85688.3	769769	-0.111317	0	0	0
-93093.7	783105	-0.118878	0	0	0
-92304.2	779480	-0.118418	0	0	0
-87283.4	752040	-0.116062	0	0	0
-90557.9	775078	-0.116837	0	0	0
-94215.1	767106	-0.122819	0	0	0
-95495.3	774379	-0.123319	0	0	0
-91076.8	847428	-0.107474	0	0	0
-88825.6	771442	-0.115142	0	0	0
-87529.1	753979	-0.11609	0	0	0
-91708.4	824683	-0.111204	0	0	0
-84305.4	583098	-0.144582	0	0	0
-79391.8	395518	-0.200729	0	0	0
-83262.8	559404	-0.148842	0	0	0
-83106.2	610233	-0.136188	0	0	0
-87935.6	517554	-0.169906	0	0	0
-71791.5	704753	-0.101868	0	0	0
-66389.9	679613	-0.0976877	0	0	0
-71096.9	723540	-0.0982626	0	0	0
-76723.3	740218	-0.10365	0	0	0
-69706	712472	-0.0978368	0	0	0
-20430.7	998279	-0.0204659	0	0	0
-14817.8	1120321	-0.0132264	0	0	0
-21516.9	1121680	-0.0191827	0	0	0
-38645.9	1299582	-0.0297372	0	0	0
-80640	849163	-0.0949641	0	0	0
-91104.6	871785	-0.104504	0	0	0
-80860.7	850532	-0.0950707	0	0	0
-79911.7	852502	-0.0937379	0	0	0
-90857.6	874156	-0.103938	0	0	0
-71791.5	704753	-0.101868	0	0	0
-66389.9	679613	-0.0976877	0	0	0
-71096.9	723540	-0.0982626	0	0	0
-76723.3	740218	-0.10365	0	0	0
-69706	712472	-0.0978368	0	0	0
-83519.6	742048	-0.112553	0	0	0
-81546.4	746743	-0.109203	0	0	0
-81847	733344	-0.111608	0	0	0
-87040.4	724853	-0.12008	0	0	0
-85087.9	821272	-0.103605	0	0	0
-95963.9	844538	-0.113629	0	0	0
-94188.4	858311	-0.109737	0	0	0
-93647	838655	-0.111663	0	0	0
-96124.4	816397	-0.117742	0	0	0
-95143	841177	-0.113107	0	0	0
-54549	948852	-0.0574895	0	0	0
-54725.3	964089	-0.0567637	0	0	0
-59372.1	840619	-0.0706291	0	0	0
-61448	756798	-0.0811947	0	0	0
-57869.7	978354	-0.05915	0	0	0
-59646.1	1005760	-0.0593045	0	0	0
-23248.5	1034996	-0.0224624	0	0	0
-80031	808369	-0.0990031	0	0	0
-71902.6	816968	-0.0880115	0	0	0
-87860.1	739439	-0.11882	0	0	0
-83822.6	730249	-0.114786	0	0	0
-86843	740716	-0.117242	0	0	0
-50363.6	690795	-0.0729068	0	0	0
-54923.3	706214	-0.0777715	0	0	0
-48332.3	771398	-0.0626555	0	0	0
-46465.1	679454	-0.068386	0	0	0
-49475.8	706227	-0.0700565	0	0	0
-98302.4	750123	-0.131048	0	0	0
-94245.1	776848	-0.121317	0	0	0
-79080.4	802293	-0.098568	0	0	0
-88992.3	829883	-0.107235	0	0	0
-94707.5	773342	-0.122465	0	0	0
-71295.7	774472	-0.0920572	0	0	0
-74404.3	781648	-0.0951891	0	0	0
-74054.7	816331	-0.0907165	0	0	0
-57008.5	829791	-0.0687023	0	0	0
-69419.9	805020	-0.0862337	0	0	0
-75301.9	851568	-0.0884273	0	0	0
-75699.5	846748	-0.0894003	0	0	0
-76525.3	818147	-0.0935349	0	0	0
-77003.5	798500	-0.0964352	0	0	0
-76283.9	801400	-0.0951883	0	0	0
-50363.6	690795	-0.0729068	0	0	0
-54923.3	706214	-0.0777715	0	0	0
-48332.3	771398	-0.0626555	0	0	0
-46465.1	679454	-0.068386	0	0	0
-49475.8	706227	-0.0700565	0	0	0
-77071.9	931303	-0.0827571	0	0	0
-81416.7	848753	-0.095925	0	0	0
-64577.8	835009	-0.0773378	0	0	0
-66794.6	824314	-0.0810306	0	0	0
-74165.5	848339	-0.0874243	0	0	0
-92479.8	739542	-0.12505	0	0	0
-65278.1	770982	-0.0846687	0	0	0
-87426.7	800744	-0.109182	0	0	0
-76835.8	800610	-0.0959715	0	0	0
-83841.5	821668	-0.102038	0	0	0
-71791.5	704753	-0.101868	0	0	0
-66389.9	679613	-0.0976877	0	0	0
-71096.9	723540	-0.0982626	0	0	0
-76723.3	740218	-0.10365	0	0	0
-69706	712472	-0.0978368	0	0	0
-84746	790662	-0.107184	0	0	0
-77690.5	720611	-0.107812	0	0	0
-80930.7	798416	-0.101364	0	0	0
-77890	787886	-0.0988595	0	0	0
-83560.5	795533	-0.105037	0	0	0
-69282.2	889647	-0.077876	0	0	0
-66801.4	859569	-0.077715	0	0	0
-68379	870569	-0.0785452	0	0	0
-66874.7	804161	-0.0831609	0	0	0
-66636.5	866327	-0.0769184	0	0	0
-73549.5	787856	-0.093354	0	0	0
-75488.7	795449	-0.0949007	0	0	0
-74029.7	800271	-0.0925058	0	0	0
-72692.2	805816	-0.0902094	0	0	0
-65822.6	799876	-0.082291	0	0	0
